exp_name,exp_dir,timestamp,mode,fusion_method,feature_mode,duration,pretrained_model,best_val_eer,best_val_mindcf,epochs_trained,total_train_time_sec,total_train_loop_time_sec,total_val_time_sec,avg_train_epoch_time_sec,avg_val_epoch_time_sec,gflops_per_sample,gflops_total,peak_gpu_memory_allocated_mb,peak_gpu_memory_reserved_mb,total_params,trainable_params,total_param_memory_mb,trainable_param_memory_mb,includes_pretrained_backbone_params,pretrained_backbone_param_source,pretrained_backbone_params,pretrained_backbone_trainable_params,pretrained_backbone_param_memory_mb,pretrained_backbone_trainable_param_memory_mb
Mode3_concat_train_vi_full_wavlm_mfbe_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_concat_train_vi_full_wavlm_mfbe_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-06T03:40:26.489138,3,concat,mfbe_pitch,train_vi_full,wavlm,14.780000000000001,0.7165999999999991,8,1798.0067094000042,1640.7902428000016,156.14497459999984,205.0987803500002,19.51812182499998,0.0111596490234375,21423.669254850003,9687.48095703125,13134.0,107010113,12329537,408.21118545532227,47.033451080322266,True,estimated_from_precomputed:wavlm_base,94680576,0,361.177734375,0.0
Mode3_concat_train_vi_full_wavlm_mfcc_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_concat_train_vi_full_wavlm_mfcc_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-06T01:48:24.270313,3,concat,mfcc_only,train_vi_full,wavlm,14.549999999999997,0.7443999999999998,8,1111.3908428000068,1000.3606824000017,110.22943790000136,125.04508530000021,13.77867973750017,0.0111596490234375,21423.669254850003,9760.3740234375,13450.0,106957633,12277057,408.01099014282227,46.833255767822266,True,estimated_from_precomputed:wavlm_base,94680576,0,361.177734375,0.0
Mode3_concat_train_vi_full_wavlm_mfcc_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_concat_train_vi_full_wavlm_mfcc_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-06T04:44:34.482654,3,concat,mfcc_pitch,train_vi_full,wavlm,15.73,0.7507000000000009,8,1141.9059514000037,1030.4739762999961,110.67896930000279,128.80924703749952,13.834871162500349,0.0111596490234375,21423.669254850003,9664.69580078125,13450.0,106958913,12278337,408.01587295532227,46.838138580322266,True,estimated_from_precomputed:wavlm_base,94680576,0,361.177734375,0.0
Mode3_concat_train_vi_full_wavlm_pitch_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_concat_train_vi_full_wavlm_pitch_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-06T00:46:07.162545,3,concat,pitch_only,train_vi_full,wavlm,16.45,0.7224999999999995,8,1006.4175535000031,911.390089499997,94.57481600000028,113.92376118749962,11.821852000000035,0.0111596490234375,21423.669254850003,9595.36474609375,13134.0,106907713,12227137,407.82056045532227,46.642826080322266,True,estimated_from_precomputed:wavlm_base,94680576,0,361.177734375,0.0
Mode3_film_train_raw_hubert_fbank_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_raw_hubert_fbank_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-04T11:33:54.442852,3,film,fbank_only,train_raw,hubert,8.640000000000002,0.46800000000000036,8,1138.2241173999937,1062.1921125999943,75.61214419999305,132.7740140749993,9.451518024999132,0.0106970910234375,22093.172762710503,9917.69970703125,13940.0,106747713,12067137,407.21020889282227,46.032474517822266,True,estimated_from_precomputed:hubert_base,94680576,0,361.177734375,0.0
Mode3_film_train_raw_hubert_fbank_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_raw_hubert_fbank_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-04T12:57:31.335973,3,film,fbank_pitch,train_raw,hubert,7.979999999999999,0.42530000000000073,9,1284.1201174000016,1195.3722539000155,88.14198159999796,132.81913932222395,9.793553511110884,0.0106970910234375,24854.819358049313,9935.6171875,13622.0,106748993,12068417,407.21509170532227,46.037357330322266,True,estimated_from_precomputed:hubert_base,94680576,0,361.177734375,0.0
Mode3_film_train_raw_hubert_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_raw_hubert_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-04T04:09:31.470884,3,film,mfbe_only,train_raw,hubert,8.1,0.47099999999999925,8,1982.4100798,1871.4791552999886,110.25088730000425,233.93489441249858,13.781360912500531,0.0106970910234375,22093.172762710503,9926.27001953125,13622.0,106747713,12067137,407.21020889282227,46.032474517822266,True,estimated_from_precomputed:hubert_base,94680576,0,361.177734375,0.0
Mode3_film_train_raw_hubert_mfbe_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_raw_hubert_mfbe_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-04T08:58:24.060899,3,film,mfbe_pitch,train_raw,hubert,7.920000000000002,0.4280000000000003,10,2520.283765299995,2384.664603099998,133.7644594999947,238.46646030999983,13.37644594999947,0.0106970910234375,27616.465953388128,9937.4794921875,13624.0,106748993,12068417,407.21509170532227,46.037357330322266,True,estimated_from_precomputed:hubert_base,94680576,0,361.177734375,0.0
Mode3_film_train_raw_hubert_mfcc_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_raw_hubert_mfcc_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-04T07:00:05.016753,3,film,mfcc_only,train_raw,hubert,8.65,0.46220000000000094,9,1244.8108006999973,1164.0207770999987,79.2912906000056,129.33564189999984,8.810143400000621,0.0106970910234375,24854.819358049313,9979.33154296875,13356.0,106696513,12015937,407.01489639282227,45.837162017822266,True,estimated_from_precomputed:hubert_base,94680576,0,361.177734375,0.0
Mode3_film_train_raw_hubert_mfcc_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_raw_hubert_mfcc_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-04T10:31:02.356510,3,film,mfcc_pitch,train_raw,hubert,8.240000000000002,0.5164999999999992,8,1101.7394206999961,1027.7364350999924,73.58548700000392,128.46705438749905,9.19818587500049,0.0106970910234375,22093.172762710503,9910.1796875,13938.0,106697793,12017217,407.01977920532227,45.842044830322266,True,estimated_from_precomputed:hubert_base,94680576,0,361.177734375,0.0
Mode3_film_train_raw_hubert_pitch_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_raw_hubert_pitch_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-04T05:52:35.256087,3,film,pitch_only,train_raw,hubert,9.740000000000002,0.46329999999999993,15,1918.3227998999937,1799.278390200001,118.22143670000514,119.95189268000007,7.8814291133336765,0.0106970910234375,41424.69893008219,9830.9892578125,13412.0,106646593,11966017,406.82446670532227,45.646732330322266,True,estimated_from_precomputed:hubert_base,94680576,0,361.177734375,0.0
Mode3_film_train_raw_wav2vec2_fbank_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_raw_wav2vec2_fbank_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-05T09:23:57.118922,3,film,fbank_only,train_raw,wav2vec2,7.889999999999999,0.43480000000000085,10,1423.4636177000066,1328.8158140000305,93.8700657999434,132.88158140000306,9.38700657999434,0.0106970910234375,27616.465953388128,9916.25048828125,13940.0,107111745,12067137,408.59888076782227,46.032474517822266,True,estimated_from_precomputed:wav2vec2_base,95044608,0,362.56640625,0.0
Mode3_film_train_raw_wav2vec2_fbank_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_raw_wav2vec2_fbank_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-05T13:21:25.614420,3,film,fbank_pitch,train_raw,wav2vec2,8.870000000000001,0.4105000000000006,11,1511.6624248000003,1412.2276943999987,98.48633860000064,128.38433585454533,8.953303509090967,0.0106970910234375,30378.11254872694,9947.09033203125,13644.0,107113025,12068417,408.60376358032227,46.037357330322266,True,estimated_from_precomputed:wav2vec2_base,95044608,0,362.56640625,0.0
Mode3_film_train_raw_wav2vec2_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_raw_wav2vec2_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-05T01:37:09.039552,3,film,mfbe_only,train_raw,wav2vec2,7.899999999999999,0.48459999999999903,8,2015.3276377000002,1898.5810721999878,116.05435919998854,237.32263402499848,14.506794899998567,0.0106970910234375,22093.172762710503,9931.32763671875,13938.0,107111745,12067137,408.59888076782227,46.032474517822266,True,estimated_from_precomputed:wav2vec2_base,95044608,0,362.56640625,0.0
Mode3_film_train_raw_wav2vec2_mfbe_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_raw_wav2vec2_mfbe_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-05T06:43:24.529444,3,film,mfbe_pitch,train_raw,wav2vec2,8.760000000000002,0.4971999999999991,8,2107.4756433000002,1981.2192646999902,125.62855490001675,247.65240808749877,15.703569362502094,0.0106970910234375,22093.172762710503,9923.7431640625,13938.0,107113025,12068417,408.60376358032227,46.037357330322266,True,estimated_from_precomputed:wav2vec2_base,95044608,0,362.56640625,0.0
Mode3_film_train_raw_wav2vec2_mfcc_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_raw_wav2vec2_mfcc_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-05T04:47:03.387572,3,film,mfcc_only,train_raw,wav2vec2,8.999999999999998,0.45539999999999986,10,1365.2955717000004,1275.6321642000112,88.87944410000637,127.56321642000111,8.887944410000637,0.0106970910234375,27616.465953388128,9997.40380859375,13936.0,107060545,12015937,408.40356826782227,45.837162017822266,True,estimated_from_precomputed:wav2vec2_base,95044608,0,362.56640625,0.0
Mode3_film_train_raw_wav2vec2_mfcc_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_raw_wav2vec2_mfcc_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-02T13:54:36.847280,3,film,mfcc_pitch,train_raw,wav2vec2,9.750000000000002,0.5352000000000008,8,1169.306926099991,1093.3567362999602,75.53405050002038,136.66959203749502,9.441756312502548,0.0106970910234375,22093.172762710503,9911.625,13540.0,107061825,12017217,408.40845108032227,45.842044830322266,True,estimated_from_precomputed:wav2vec2_base,95044608,0,362.56640625,0.0
Mode3_film_train_raw_wav2vec2_pitch_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_raw_wav2vec2_pitch_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-05T03:28:09.665445,3,film,pitch_only,train_raw,wav2vec2,9.919999999999998,0.4928999999999997,12,1537.2290434999886,1440.7972752999776,95.34132269998372,120.06643960833146,7.945110224998643,0.0106970910234375,33139.75914406575,9826.8515625,13412.0,107010625,11966017,408.21313858032227,45.646732330322266,True,estimated_from_precomputed:wav2vec2_base,95044608,0,362.56640625,0.0
Mode3_film_train_raw_wavlm_fbank_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_raw_wavlm_fbank_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-04T22:31:36.629286,3,film,fbank_only,train_raw,wavlm,8.040000000000001,0.39300000000000074,10,1410.2046902000002,1315.9845063000103,93.61191669998516,131.59845063000103,9.361191669998515,0.0106970910234375,27616.465953388128,9922.59521484375,13940.0,106747713,12067137,407.21020889282227,46.032474517822266,True,estimated_from_precomputed:wavlm_base,94680576,0,361.177734375,0.0
Mode3_film_train_raw_wavlm_fbank_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_raw_wavlm_fbank_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-04T23:52:53.915294,3,film,fbank_pitch,train_raw,wavlm,8.350000000000001,0.38829999999999903,11,1555.4859235999902,1448.0909806000127,106.46997889995691,131.64463460000115,9.679088990905173,0.0106970910234375,30378.11254872694,9925.9794921875,14200.0,106748993,12068417,407.21509170532227,46.037357330322266,True,estimated_from_precomputed:wavlm_base,94680576,0,361.177734375,0.0
Mode3_film_train_raw_wavlm_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_raw_wavlm_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-04T14:50:22.017533,3,film,mfbe_only,train_raw,wavlm,8.279999999999998,0.4830000000000005,8,1983.070541699999,1869.8422774000355,112.57415390000097,233.73028467500444,14.07176923750012,0.0106970910234375,22093.172762710503,9926.57568359375,13938.0,106747713,12067137,407.21020889282227,46.032474517822266,True,estimated_from_precomputed:wavlm_base,94680576,0,361.177734375,0.0
Mode3_film_train_raw_wavlm_mfbe_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_raw_wavlm_mfbe_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-04T19:35:10.926031,3,film,mfbe_pitch,train_raw,wavlm,8.040000000000001,0.48119999999999924,8,2124.6295887000015,2009.5341310999793,114.3729813999962,251.1917663874974,14.296622674999526,0.0106970910234375,22093.172762710503,9920.595703125,14200.0,106748993,12068417,407.21509170532227,46.037357330322266,True,estimated_from_precomputed:wavlm_base,94680576,0,361.177734375,0.0
Mode3_film_train_raw_wavlm_mfcc_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_raw_wavlm_mfcc_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-04T17:39:24.534884,3,film,mfcc_only,train_raw,wavlm,7.620000000000002,0.41879999999999945,12,1624.2509110999963,1516.2056589000276,106.87023620001855,126.3504715750023,8.905853016668212,0.0106970910234375,33139.75914406575,9989.19970703125,13622.0,106696513,12015937,407.01489639282227,45.837162017822266,True,estimated_from_precomputed:wavlm_base,94680576,0,361.177734375,0.0
Mode3_film_train_raw_wavlm_mfcc_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_raw_wavlm_mfcc_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-04T21:14:29.424917,3,film,mfcc_pitch,train_raw,wavlm,8.469999999999999,0.4705999999999995,9,1250.546513999987,1167.7415038999898,82.17395250001573,129.74905598888776,9.130439166668415,0.0106970910234375,24854.819358049313,9916.8076171875,13936.0,106697793,12017217,407.01977920532227,45.842044830322266,True,estimated_from_precomputed:wavlm_base,94680576,0,361.177734375,0.0
Mode3_film_train_raw_wavlm_pitch_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_raw_wavlm_pitch_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-04T16:22:27.222620,3,film,pitch_only,train_raw,wavlm,9.51,0.4831000000000009,10,1281.072304900008,1201.433521700019,78.89051040001505,120.14335217000189,7.889051040001505,0.0106970910234375,27616.465953388128,9826.970703125,13410.0,106646593,11966017,406.82446670532227,45.646732330322266,True,estimated_from_precomputed:wavlm_base,94680576,0,361.177734375,0.0
Mode3_film_train_vi_3s_hubert_fbank_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_vi_3s_hubert_fbank_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-07T17:36:32.195346,3,film,fbank_only,train_vi_3s,hubert,5.359999999999999,0.22099999999999898,8,6989.528575299977,6592.66632389999,396.0398270000296,824.0832904874987,49.5049783750037,0.0105273060234375,47151.88789742475,11617.19775390625,15566.0,106747713,12067137,407.21020889282227,46.032474517822266,True,estimated_from_precomputed:hubert_base,94680576,0,361.177734375,0.0
Mode3_film_train_vi_3s_hubert_fbank_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_vi_3s_hubert_fbank_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-08T05:45:36.609983,3,film,fbank_pitch,train_vi_3s,hubert,4.900000000000002,0.23800000000000066,13,26143.595685999986,23862.43518630002,2279.989573500032,1835.571937407694,175.3838133461563,0.0105273060234375,76621.81783331522,11689.912109375,15562.0,106748993,12068417,407.21509170532227,46.037357330322266,True,estimated_from_precomputed:hubert_base,94680576,0,361.177734375,0.0
Mode3_film_train_vi_3s_hubert_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_vi_3s_hubert_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-06T18:20:36.434875,3,film,mfbe_only,train_vi_3s,hubert,4.539999999999999,0.2014000000000009,17,7631.7276189999975,4646.7497630999715,2983.680521100032,273.33822135882184,175.51061888823716,0.0105273060234375,100197.76178202759,11668.0595703125,15510.0,106747713,12067137,407.21020889282227,46.032474517822266,True,estimated_from_precomputed:hubert_base,94680576,0,361.177734375,0.0
Mode3_film_train_vi_3s_hubert_mfbe_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_vi_3s_hubert_mfbe_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-07T07:51:39.664488,3,film,mfbe_pitch,train_vi_3s,hubert,4.830000000000001,0.21730000000000022,13,9627.098055899987,5483.774562899955,4142.517324099987,421.82881253076573,318.65517877692207,0.0105273060234375,76621.81783331522,11682.73193359375,16032.0,106748993,12068417,407.21509170532227,46.037357330322266,True,estimated_from_precomputed:hubert_base,94680576,0,361.177734375,0.0
Mode3_film_train_vi_3s_hubert_mfcc_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_vi_3s_hubert_mfcc_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-07T02:42:54.918762,3,film,mfcc_only,train_vi_3s,hubert,4.669999999999998,0.18369999999999936,18,8499.894562300004,4800.109473500022,3698.6242436999455,266.67274852777905,205.47912464999698,0.0105273060234375,106091.74776920569,11820.3798828125,15506.0,106696513,12015937,407.01489639282227,45.837162017822266,True,estimated_from_precomputed:hubert_base,94680576,0,361.177734375,0.0
Mode3_film_train_vi_3s_hubert_mfcc_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_vi_3s_hubert_mfcc_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-07T13:47:38.633903,3,film,mfcc_pitch,train_vi_3s,hubert,4.8000000000000025,0.21009999999999895,11,4883.650591699989,2975.732160500047,1906.786063699954,270.5211055000043,173.34418760908673,0.0105273060234375,64833.84585895903,11639.515625,15708.0,106697793,12017217,407.01977920532227,45.842044830322266,True,estimated_from_precomputed:hubert_base,94680576,0,361.177734375,0.0
Mode3_film_train_vi_3s_hubert_pitch_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_vi_3s_hubert_pitch_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-06T21:45:25.763829,3,film,pitch_only,train_vi_3s,hubert,6.559999999999999,0.3225000000000003,13,3515.746536999999,3230.540974800053,284.0266332000174,248.50315190769638,21.848202553847493,0.0105273060234375,76621.81783331522,11518.36474609375,14664.0,106646593,11966017,406.82446670532227,45.646732330322266,True,estimated_from_precomputed:hubert_base,94680576,0,361.177734375,0.0
Mode3_film_train_vi_3s_wavlm_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_vi_3s_wavlm_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-08T10:37:39.221631,3,film,mfbe_only,train_vi_3s,wavlm,5.159999999999999,0.21960000000000027,7,9265.425603699987,6419.59730069997,2845.05489869992,917.0853286714243,406.4364140999886,0.0105273060234375,41257.901910246655,11721.12158203125,15566.0,106747713,12067137,407.21020889282227,46.032474517822266,True,estimated_from_precomputed:wavlm_base,94680576,0,361.177734375,0.0
Mode3_film_train_vi_full_hubert_fbank_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_vi_full_hubert_fbank_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-05T20:58:11.472195,3,film,fbank_only,train_vi_full,hubert,16.69,0.7244000000000004,8,1048.8031116999991,946.3008081000116,101.76163619999716,118.28760101250145,12.720204524999644,0.0106374090234375,20421.10214829,9683.61328125,13446.0,106747713,12067137,407.21020889282227,46.032474517822266,True,estimated_from_precomputed:hubert_base,94680576,0,361.177734375,0.0
Mode3_film_train_vi_full_hubert_fbank_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_vi_full_hubert_fbank_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-05T21:53:15.116540,3,film,fbank_pitch,train_vi_full,hubert,13.129999999999997,0.6738999999999996,8,1061.9664458999978,953.6497605999903,107.60998169999948,119.20622007499878,13.451247712499935,0.0106374090234375,20421.10214829,9690.05126953125,13130.0,106748993,12068417,407.21509170532227,46.037357330322266,True,estimated_from_precomputed:hubert_base,94680576,0,361.177734375,0.0
Mode3_film_train_vi_full_hubert_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_vi_full_hubert_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-05T14:50:28.679439,3,film,mfbe_only,train_vi_full,hubert,14.870000000000003,0.7126000000000005,8,1729.5890859,1582.1764537999998,146.69980829999804,197.77205672499997,18.337476037499755,0.0106374090234375,20421.10214829,9692.794921875,13286.0,106747713,12067137,407.21020889282227,46.032474517822266,True,estimated_from_precomputed:hubert_base,94680576,0,361.177734375,0.0
Mode3_film_train_vi_full_hubert_mfbe_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_vi_full_hubert_mfbe_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-05T18:36:24.767642,3,film,mfbe_pitch,train_vi_full,hubert,15.739999999999998,0.6950000000000001,11,2466.4263893999996,2256.8073414000028,208.67112249999627,205.1643037636366,18.970102045454208,0.0106374090234375,28079.01545389875,9685.82177734375,13446.0,106748993,12068417,407.21509170532227,46.037357330322266,True,estimated_from_precomputed:hubert_base,94680576,0,361.177734375,0.0
Mode3_film_train_vi_full_hubert_mfcc_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_vi_full_hubert_mfcc_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-05T16:55:30.151273,3,film,mfcc_only,train_vi_full,hubert,11.399999999999999,0.6867999999999996,8,995.8468307000021,896.4782404999987,98.96574639999744,112.05978006249984,12.37071829999968,0.0106374090234375,20421.10214829,9744.2451171875,13132.0,106696513,12015937,407.01489639282227,45.837162017822266,True,estimated_from_precomputed:hubert_base,94680576,0,361.177734375,0.0
Mode3_film_train_vi_full_hubert_mfcc_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_vi_full_hubert_mfcc_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-05T19:56:20.524756,3,film,mfcc_pitch,train_vi_full,hubert,14.249999999999996,0.6868999999999993,8,1151.2404939000007,1038.9430876999904,111.79153049999513,129.8678859624988,13.973941312499392,0.0106374090234375,20421.10214829,9670.67724609375,13132.0,106697793,12017217,407.01977920532227,45.842044830322266,True,estimated_from_precomputed:hubert_base,94680576,0,361.177734375,0.0
Mode3_film_train_vi_full_hubert_pitch_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,./outputs\experiments_final\Mode3_film_train_vi_full_hubert_pitch_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2026-05-05T16:01:10.286964,3,film,pitch_only,train_vi_full,hubert,12.209999999999999,0.7153999999999991,8,986.2762076999988,893.2724894999992,92.53477769999881,111.6590611874999,11.566847212499852,0.0106374090234375,20421.10214829,9595.52099609375,13130.0,106646593,11966017,406.82446670532227,45.646732330322266,True,estimated_from_precomputed:hubert_base,94680576,0,361.177734375,0.0
