TestSet,Experiment,Mode,Fusion,Feature,PTM,EER (%),MinDCF,Used Pairs,Missing Pairs
test_7s,Mode3_film_train_raw_wavlm_mfcc_pitch,3,film,mfcc_pitch,wavlm,20.229030958613617,1.0,9874,21
test_7s,Mode3_gating_train_raw_wav2vec2_pitch_only,3,gating,pitch_only,wav2vec2,20.229030958613617,1.0,9874,21
test_7s,Mode3_film_train_vi_5s_wavlm_mfcc_only,3,film,mfcc_only,wavlm,20.229030958613617,1.0,9874,21
test_7s,Mode3_gating_train_vi_3s_hubert_mfcc_only,3,gating,mfcc_only,hubert,20.229030958613617,1.0,9874,21
test_7s,Mode3_concat_train_raw_hubert_mfcc_pitch,3,concat,mfcc_pitch,hubert,20.23583460536828,1.0,9874,21
test_7s,Mode3_gating_train_vi_full_wavlm_mfcc_only,3,gating,mfcc_only,wavlm,20.23583460536828,1.0,9874,21
test_7s,Mode3_gating_train_vi_full_wavlm_mfcc_pitch,3,gating,mfcc_pitch,wavlm,20.23583460536828,1.0,9874,21
test_7s,Mode3_gating_train_vi_3s_hubert_mfbe_pitch,3,gating,mfbe_pitch,hubert,20.23583460536828,1.0,9874,21
test_7s,Mode3_gating_train_vi_3s_wavlm_mfcc_pitch,3,gating,mfcc_pitch,wavlm,20.242638252122937,0.9996039603960396,9874,21
test_7s,Mode1_PTM_train_vi_full_wav2vec2,1,,,wav2vec2,20.242638252122937,1.0,9874,21
test_7s,Mode3_concat_train_raw_wav2vec2_mfbe_pitch,3,concat,mfbe_pitch,wav2vec2,20.242638252122937,1.0,9874,21
test_7s,Mode3_film_train_vi_full_wav2vec2_mfbe_pitch,3,film,mfbe_pitch,wav2vec2,20.242638252122937,1.0,9874,21
test_7s,Mode3_gating_train_vi_5s_hubert_mfcc_pitch,3,gating,mfcc_pitch,hubert,20.242638252122937,1.0,9874,21
test_7s,Mode3_gating_train_vi_full_wavlm_mfbe_pitch,3,gating,mfbe_pitch,wavlm,20.269243879075617,1.0,9874,21
test_7s,Mode3_film_train_vi_3s_wav2vec2_mfbe_pitch,3,film,mfbe_pitch,wav2vec2,20.269243879075617,1.0,9874,21
test_7s,Mode3_film_train_vi_7s_wavlm_mfcc_pitch,3,film,mfcc_pitch,wavlm,20.269243879075617,1.0,9874,21
test_7s,Mode3_film_train_raw_hubert_mfbe_pitch,3,film,mfbe_pitch,hubert,20.28285117258494,1.0,9874,21
test_7s,Mode3_gating_train_raw_wavlm_mfcc_pitch,3,gating,mfcc_pitch,wavlm,20.28285117258494,1.0,9874,21
test_7s,Mode3_concat_train_vi_3s_hubert_mfbe_only,3,concat,mfbe_only,hubert,20.28285117258494,1.0,9874,21
test_7s,Mode3_gating_train_vi_5s_hubert_pitch_only,3,gating,pitch_only,hubert,20.28285117258494,1.0,9874,21
test_7s,Mode3_film_train_vi_3s_hubert_mfcc_only,3,film,mfcc_only,hubert,20.309456799537617,0.9996039603960396,9874,21
test_7s,Mode3_film_train_vi_3s_wavlm_mfbe_pitch,3,film,mfbe_pitch,wavlm,20.309456799537617,1.0,9874,21
test_7s,Mode3_film_train_vi_5s_hubert_mfcc_pitch,3,film,mfcc_pitch,hubert,20.309456799537617,1.0,9874,21
test_7s,Mode3_film_train_vi_5s_hubert_mfcc_only,3,film,mfcc_only,hubert,20.31626044629228,1.0,9874,21
test_7s,Mode3_gating_train_vi_3s_wavlm_mfbe_only,3,gating,mfbe_only,wavlm,20.31626044629228,1.0,9874,21
test_7s,Mode3_film_train_raw_wavlm_mfbe_pitch,3,film,mfbe_pitch,wavlm,20.323064093046938,1.0,9874,21
test_7s,Mode1_PTM_train_vi_5s_hubert,1,,N/A,hubert,20.323064093046938,1.0,9874,21
test_7s,Mode1_PTM_train_vi_7s_wav2vec2,1,,N/A,wav2vec2,20.323064093046938,1.0,9874,21
test_7s,Mode3_gating_train_vi_5s_wavlm_mfbe_only,3,gating,mfbe_only,wavlm,20.323064093046938,1.0,9874,21
test_7s,Mode3_gating_train_vi_5s_wavlm_pitch_only,3,gating,pitch_only,wavlm,20.323064093046938,1.0,9874,21
test_7s,Mode3_concat_train_raw_wavlm_mfcc_only,3,concat,mfcc_only,wavlm,20.349669719999618,1.0,9874,21
test_7s,Mode3_concat_train_raw_wavlm_mfcc_pitch,3,concat,mfcc_pitch,wavlm,20.35647336675428,1.0,9874,21
test_7s,Mode3_gating_train_raw_wavlm_mfbe_only,3,gating,mfbe_only,wavlm,20.35647336675428,1.0,9874,21
test_7s,Mode3_concat_train_vi_7s_wav2vec2_mfcc_only,3,concat,mfcc_only,wav2vec2,20.35647336675428,1.0,9874,21
test_7s,Mode3_film_train_vi_5s_wav2vec2_mfbe_only,3,film,mfbe_only,wav2vec2,20.35647336675428,1.0,9874,21
test_7s,Mode3_film_train_vi_7s_hubert_pitch_only,3,film,pitch_only,hubert,20.36327701350894,1.0,9874,21
test_7s,Mode3_gating_train_vi_7s_wavlm_mfbe_pitch,3,gating,mfbe_pitch,wavlm,20.38988264046162,0.9996039603960396,9874,21
test_7s,Mode3_film_train_vi_full_wavlm_pitch_only,3,film,pitch_only,wavlm,20.38988264046162,1.0,9874,21
test_7s,Mode3_concat_train_vi_5s_hubert_mfbe_pitch,3,concat,mfbe_pitch,hubert,20.38988264046162,1.0,9874,21
test_7s,Mode3_concat_train_vi_5s_wavlm_mfcc_only,3,concat,mfcc_only,wavlm,20.38988264046162,1.0,9874,21
test_7s,Mode3_film_train_vi_7s_hubert_mfbe_only,3,film,mfbe_only,hubert,20.38988264046162,1.0,9874,21
test_7s,Mode2_HC_train_raw_mfcc_only,2,,mfcc_only,,20.39668628721628,1.0,9874,21
test_7s,Mode3_film_train_vi_3s_wavlm_mfcc_pitch,3,film,mfcc_pitch,wavlm,20.39668628721628,1.0,9874,21
test_7s,Mode3_film_train_vi_5s_wavlm_mfcc_pitch,3,film,mfcc_pitch,wavlm,20.39668628721628,1.0,9874,21
test_7s,Mode3_gating_train_vi_7s_hubert_mfbe_only,3,gating,mfbe_only,hubert,20.39668628721628,1.0,9874,21
test_7s,Mode3_gating_train_raw_wavlm_pitch_only,3,gating,pitch_only,wavlm,20.403489933970945,1.0,9874,21
test_7s,Mode3_concat_train_vi_5s_wav2vec2_mfbe_only,3,concat,mfbe_only,wav2vec2,20.430095560923622,0.9996039603960396,9874,21
test_7s,Mode3_gating_train_vi_full_wav2vec2_mfcc_only,3,gating,mfcc_only,wav2vec2,20.430095560923625,1.0,9874,21
test_7s,Mode3_film_train_vi_3s_wavlm_pitch_only,3,film,pitch_only,wavlm,20.443702854432942,1.0,9874,21
test_7s,Mode3_gating_train_vi_3s_wav2vec2_pitch_only,3,gating,pitch_only,wav2vec2,20.443702854432942,1.0,9874,21
test_7s,Mode3_concat_train_vi_7s_wav2vec2_mfbe_pitch,3,concat,mfbe_pitch,wav2vec2,20.470308481385622,1.0,9874,21
test_7s,Mode3_gating_train_vi_3s_wavlm_mfcc_only,3,gating,mfcc_only,wavlm,20.470308481385622,1.0,9874,21
test_7s,Mode3_concat_train_vi_full_wav2vec2_pitch_only,3,concat,pitch_only,wav2vec2,20.470308481385626,1.0,9874,21
test_7s,Mode3_gating_train_vi_full_wav2vec2_mfbe_only,3,gating,mfbe_only,wav2vec2,20.470308481385626,1.0,9874,21
test_7s,Mode3_gating_train_vi_3s_wavlm_mfbe_pitch,3,gating,mfbe_pitch,wavlm,20.477112128140284,0.9996039603960396,9874,21
test_7s,Mode3_concat_train_vi_5s_wavlm_pitch_only,3,concat,pitch_only,wavlm,20.477112128140284,1.0,9874,21
test_7s,Mode3_concat_train_vi_7s_wav2vec2_mfbe_only,3,concat,mfbe_only,wav2vec2,20.477112128140284,1.0,9874,21
test_7s,Mode3_gating_train_vi_3s_wav2vec2_mfcc_only,3,gating,mfcc_only,wav2vec2,20.477112128140284,1.0,9874,21
test_7s,Mode3_gating_train_vi_7s_wav2vec2_mfcc_only,3,gating,mfcc_only,wav2vec2,20.477112128140284,1.0,9874,21
test_7s,Mode3_gating_train_vi_7s_wavlm_mfbe_only,3,gating,mfbe_only,wavlm,20.477112128140284,1.0,9874,21
test_7s,Mode3_film_train_vi_7s_wavlm_mfbe_pitch,3,film,mfbe_pitch,wavlm,20.483915774894946,1.0,9874,21
test_7s,Mode1_PTM_train_vi_3s_wavlm,1,,N/A,wavlm,20.510521401847626,1.0,9874,21
test_7s,Mode3_gating_train_vi_full_wav2vec2_pitch_only,3,gating,pitch_only,wav2vec2,20.517325048602288,1.0,9874,21
test_7s,Mode3_film_train_vi_5s_wav2vec2_pitch_only,3,film,pitch_only,wav2vec2,20.517325048602288,1.0,9874,21
test_7s,Mode1_PTM_train_vi_7s_wavlm,1,,N/A,wavlm,20.524128695356946,0.9988118811881188,9874,21
test_7s,Mode3_concat_train_vi_full_wavlm_mfbe_pitch,3,concat,mfbe_pitch,wavlm,20.550734322309623,1.0,9874,21
test_7s,Mode1_PTM_train_vi_5s_wav2vec2,1,,N/A,wav2vec2,20.55753796906429,1.0,9874,21
test_7s,Mode3_concat_train_vi_3s_wavlm_mfcc_only,3,concat,mfcc_only,wavlm,20.55753796906429,1.0,9874,21
test_7s,Mode3_concat_train_vi_5s_hubert_mfcc_only,3,concat,mfcc_only,hubert,20.55753796906429,1.0,9874,21
test_7s,Mode3_concat_train_vi_5s_hubert_mfcc_pitch,3,concat,mfcc_pitch,hubert,20.55753796906429,1.0,9874,21
test_7s,Mode3_concat_train_vi_3s_wavlm_mfbe_only,3,concat,mfbe_only,wavlm,20.564341615818947,0.9996039603960396,9874,21
test_7s,Mode3_gating_train_vi_full_wav2vec2_mfbe_pitch,3,gating,mfbe_pitch,wav2vec2,20.564341615818947,1.0,9874,21
test_7s,Mode1_PTM_train_vi_5s_wavlm,1,,N/A,wavlm,20.59094724277163,1.0,9874,21
test_7s,Mode2_HC_train_vi_5s_mfbe_pitch,2,,mfbe_pitch,n/a,20.59094724277163,1.0,9874,21
test_7s,Mode3_film_train_vi_7s_hubert_mfcc_only,3,film,mfcc_only,hubert,20.59094724277163,1.0,9874,21
test_7s,Mode3_film_train_vi_7s_wavlm_pitch_only,3,film,pitch_only,wavlm,20.59094724277163,1.0,9874,21
test_7s,Mode3_concat_train_vi_7s_wavlm_mfbe_pitch,3,concat,mfbe_pitch,wavlm,20.62435651647897,1.0,9874,21
test_7s,Mode3_film_train_vi_5s_hubert_pitch_only,3,film,pitch_only,hubert,20.637963809988292,1.0,9874,21
test_7s,Mode3_concat_train_vi_7s_hubert_pitch_only,3,concat,pitch_only,hubert,20.664569436940972,1.0,9874,21
test_7s,Mode3_gating_train_vi_5s_wav2vec2_mfcc_pitch,3,gating,mfcc_pitch,wav2vec2,20.664569436940972,1.0,9874,21
test_7s,Mode3_film_train_vi_3s_wavlm_mfcc_only,3,film,mfcc_only,wavlm,20.678176730450293,1.0,9874,21
test_7s,Mode3_film_train_vi_7s_wavlm_mfcc_only,3,film,mfcc_only,wavlm,20.704782357402973,0.9992079207920792,9874,21
test_7s,Mode3_concat_train_raw_wav2vec2_mfcc_only,3,concat,mfcc_only,wav2vec2,20.704782357402973,1.0,9874,21
test_7s,Mode3_concat_train_vi_5s_wav2vec2_mfcc_only,3,concat,mfcc_only,wav2vec2,20.711586004157635,1.0,9874,21
test_7s,Mode3_concat_train_vi_7s_hubert_mfbe_only,3,concat,mfbe_only,hubert,20.711586004157635,1.0,9874,21
test_7s,Mode1_PTM_train_vi_7s_hubert,1,,N/A,hubert,20.744995277864973,1.0,9874,21
test_7s,Mode3_concat_train_vi_5s_wav2vec2_mfbe_pitch,3,concat,mfbe_pitch,wav2vec2,20.744995277864973,1.0,9874,21
test_7s,Mode3_concat_train_vi_7s_wav2vec2_pitch_only,3,concat,pitch_only,wav2vec2,20.744995277864973,1.0,9874,21
test_7s,Mode3_film_train_vi_5s_wavlm_pitch_only,3,film,pitch_only,wavlm,20.758602571374297,1.0,9874,21
test_7s,Mode2_HC_train_vi_full_mfcc_only,2,,mfcc_only,,20.785208198326977,0.9996039603960396,9874,21
test_7s,Mode2_HC_train_vi_5s_mfbe_only,2,,mfbe_only,n/a,20.79201184508164,1.0,9874,21
test_7s,Mode3_film_train_vi_5s_wavlm_mfbe_pitch,3,film,mfbe_pitch,wavlm,20.79201184508164,1.0,9874,21
test_7s,Mode3_gating_train_vi_5s_wavlm_mfcc_pitch,3,gating,mfcc_pitch,wavlm,20.79201184508164,1.0,9874,21
test_7s,Mode3_concat_train_vi_5s_hubert_mfbe_only,3,concat,mfbe_only,hubert,20.825421118788977,1.0,9874,21
test_7s,Mode3_concat_train_vi_5s_wavlm_mfbe_only,3,concat,mfbe_only,wavlm,20.825421118788977,1.0,9874,21
test_7s,Mode2_HC_train_raw_mfcc_pitch,2,,mfcc_pitch,,20.83222476554364,1.0,9874,21
test_7s,Mode3_concat_train_raw_wav2vec2_pitch_only,3,concat,pitch_only,wav2vec2,20.83222476554364,1.0,9874,21
test_7s,Mode3_gating_train_vi_5s_wavlm_mfcc_only,3,gating,mfcc_only,wavlm,20.87243768600564,0.9992079207920792,9874,21
test_7s,Mode3_concat_train_vi_5s_wavlm_mfcc_pitch,3,concat,mfcc_pitch,wavlm,20.8792413327603,0.9996039603960396,9874,21
test_7s,Mode3_film_train_vi_5s_wav2vec2_mfbe_pitch,3,film,mfbe_pitch,wav2vec2,20.8792413327603,1.0,9874,21
test_7s,Mode3_gating_train_vi_7s_hubert_mfbe_pitch,3,gating,mfbe_pitch,hubert,20.8792413327603,1.0,9874,21
test_7s,Mode3_concat_train_vi_7s_wavlm_pitch_only,3,concat,pitch_only,wavlm,20.9194542532223,1.0,9874,21
test_7s,Mode2_HC_train_raw_mfbe_only,2,,mfbe_only,,20.946059880174975,1.0,9874,21
test_7s,Mode2_HC_train_raw_mfbe_pitch,2,,mfbe_pitch,,20.95286352692964,1.0,9874,21
test_7s,Mode2_HC_train_vi_3s_mfbe_pitch,2,,mfbe_pitch,n/a,20.9998800941463,1.0,9874,21
test_7s,Mode2_HC_train_vi_3s_mfbe_only,2,,mfbe_only,n/a,21.03328936785364,1.0,9874,21
test_7s,Mode3_gating_train_vi_7s_wavlm_mfcc_only,3,gating,mfcc_only,wavlm,21.03328936785364,1.0,9874,21
test_7s,Mode3_concat_train_vi_7s_hubert_mfbe_pitch,3,concat,mfbe_pitch,hubert,21.066698641560983,1.0,9874,21
test_7s,Mode2_HC_train_vi_5s_mfcc_only,2,,mfcc_only,n/a,21.073502288315645,1.0,9874,21
test_7s,Mode3_concat_train_vi_7s_hubert_mfcc_pitch,3,concat,mfcc_pitch,hubert,21.100107915268325,1.0,9874,21
test_7s,Mode3_concat_train_vi_5s_wav2vec2_pitch_only,3,concat,pitch_only,wav2vec2,21.140320835730325,1.0,9874,21
test_7s,Mode2_HC_train_vi_full_mfbe_only,2,,mfbe_only,,21.153928129239645,1.0,9874,21
test_7s,Mode3_concat_train_vi_5s_wav2vec2_mfcc_pitch,3,concat,mfcc_pitch,wav2vec2,21.180533756192325,1.0,9874,21
test_7s,Mode2_HC_train_vi_5s_mfcc_pitch,2,,mfcc_pitch,n/a,21.27456689062565,1.0,9874,21
test_7s,Mode2_HC_train_vi_3s_mfcc_only,2,,mfcc_only,n/a,21.301172517578333,1.0,9874,21
test_7s,Mode2_HC_train_vi_full_mfbe_pitch,2,,mfbe_pitch,,21.348189084795,1.0,9874,21
test_7s,Mode2_HC_train_vi_3s_mfcc_pitch,2,,mfcc_pitch,n/a,21.354992731549654,1.0,9874,21
test_7s,Mode2_HC_train_vi_full_mfcc_pitch,2,,mfcc_pitch,,21.50223711988834,1.0,9874,21
test_7s,Mode3_concat_train_vi_7s_wavlm_mfcc_pitch,3,concat,mfcc_pitch,wavlm,21.50223711988834,1.0,9874,21
test_7s,Mode2_HC_train_vi_7s_mfcc_pitch,2,,mfcc_pitch,n/a,21.783727563122348,0.9996039603960396,9874,21
test_7s,Mode2_HC_train_vi_7s_mfcc_only,2,,mfcc_only,n/a,22.768639634408398,1.0,9874,21
test_7s,Mode2_HC_train_vi_7s_mfbe_only,2,,mfbe_only,n/a,23.80737191966577,1.0,9874,21
test_7s,Mode2_HC_train_vi_7s_mfbe_pitch,2,,mfbe_pitch,n/a,24.43717135354847,0.9996039603960396,9874,21
test_7s,Mode2_HC_train_raw_pitch_only,2,,pitch_only,,30.01874573088007,1.0,9874,21
test_7s,Mode2_HC_train_vi_full_pitch_only,2,,pitch_only,,31.05067436938278,0.9996039603960396,9874,21
test_7s,Mode2_HC_train_vi_5s_pitch_only,2,,pitch_only,n/a,33.456036990282236,1.0,9874,21
test_7s,Mode2_HC_train_vi_7s_pitch_only,2,,pitch_only,n/a,35.76797543681433,0.9996039603960396,9874,21
test_7s,Mode2_HC_train_vi_3s_pitch_only,2,,pitch_only,n/a,46.96453346518486,1.0,9874,21
test_vi,Mode3_gating_train_vi_3s_wav2vec2_mfbe_pitch,3,gating,mfbe_pitch,wav2vec2,5.301195341371816,0.3750531506703253,7148,0
test_vi,Mode1_PTM_train_vi_3s_wavlm,1,,N/A,wavlm,5.726835326148448,0.38430306957707133,7148,0
test_vi,Mode3_gating_train_vi_3s_wavlm_pitch_only,3,gating,pitch_only,wavlm,5.726835326148448,0.39983733540677024,7148,0
test_vi,Mode3_concat_train_raw_wavlm_mfcc_pitch,3,concat,mfcc_pitch,wavlm,5.820300825188152,0.4539643120141021,7148,0
test_vi,Mode3_gating_train_vi_full_wav2vec2_mfcc_pitch,3,gating,mfcc_pitch,wav2vec2,5.990556819098808,0.4178275062813775,7148,0
test_vi,Mode3_film_train_raw_wav2vec2_mfcc_pitch,3,film,mfcc_pitch,wav2vec2,5.99889432118318,0.3892610944916417,7148,0
test_vi,Mode3_gating_train_raw_wav2vec2_mfcc_only,3,gating,mfcc_only,wav2vec2,6.007231823267556,0.4452702748710008,7148,0
test_vi,Mode3_film_train_raw_wavlm_mfcc_pitch,3,film,mfcc_pitch,wavlm,6.084022318138506,0.4552906340224845,7148,0
test_vi,Mode3_gating_train_vi_full_wavlm_mfcc_pitch,3,gating,mfcc_pitch,wavlm,6.169150315093834,0.4171673151953899,7148,0
test_vi,Mode3_gating_train_vi_full_wav2vec2_mfbe_only,3,gating,mfbe_only,wav2vec2,6.254278312049161,0.3978448824759908,7148,0
test_vi,Mode3_concat_train_vi_3s_wavlm_pitch_only,3,concat,pitch_only,wavlm,6.254278312049161,0.428357532371746,7148,0
test_vi,Mode1_PTM_train_vi_3s_wav2vec2,1,,N/A,wav2vec2,6.254278312049161,0.43628112927010754,7148,0
test_vi,Mode3_film_train_raw_hubert_mfbe_pitch,3,film,mfbe_pitch,hubert,6.339406309004489,0.4194608164203726,7148,0
test_vi,Mode3_film_train_raw_wav2vec2_mfcc_only,3,film,mfcc_only,wav2vec2,6.339406309004489,0.4211000663957813,7148,0
test_vi,Mode3_gating_train_raw_wav2vec2_mfbe_pitch,3,gating,mfbe_pitch,wav2vec2,6.339406309004489,0.5001617518866589,7148,0
test_vi,Mode3_film_train_vi_full_wav2vec2_mfcc_only,3,film,mfcc_only,wav2vec2,6.347743811088866,0.4653050533375588,7148,0
test_vi,Mode3_film_train_raw_wavlm_mfcc_only,3,film,mfcc_only,wavlm,6.41619680387544,0.457439550936778,7148,0
test_vi,Mode3_gating_train_raw_wavlm_mfbe_pitch,3,gating,mfbe_pitch,wavlm,6.41619680387544,0.4774221747421646,7148,0
test_vi,Mode1_PTM_train_raw_wavlm,1,,,wavlm,6.441209310128565,0.4227333765347786,7148,0
test_vi,Mode3_gating_train_raw_wavlm_mfcc_only,3,gating,mfcc_only,wavlm,6.449546812212942,0.494948893502645,7148,0
test_vi,Mode1_PTM_train_raw_wav2vec2,1,,,wav2vec2,6.517999804999515,0.4061276221661367,7148,0
test_vi,Mode3_concat_train_raw_wav2vec2_mfcc_only,3,concat,mfcc_only,wav2vec2,6.517999804999515,0.438319797025649,7148,0
test_vi,Mode3_film_train_raw_wavlm_pitch_only,3,film,pitch_only,wavlm,6.517999804999515,0.4575900750838786,7148,0
test_vi,Mode3_concat_train_raw_hubert_mfcc_pitch,3,concat,mfcc_pitch,hubert,6.517999804999515,0.4772135560974812,7148,0
test_vi,Mode1_PTM_train_vi_full_wav2vec2,1,,,wav2vec2,6.594790299870465,0.485901653404171,7148,0
test_vi,Mode3_concat_train_raw_wavlm_mfcc_only,3,concat,mfcc_only,wavlm,6.603127801954842,0.3857858555689658,7148,0
test_vi,Mode3_gating_train_raw_wav2vec2_mfcc_pitch,3,gating,mfcc_pitch,wav2vec2,6.603127801954842,0.4501820849608113,7148,0
test_vi,Mode1_PTM_train_vi_5s_wavlm,1,,N/A,wavlm,6.603127801954842,0.47271304346062415,7148,0
test_vi,Mode3_gating_train_vi_full_wavlm_mfcc_only,3,gating,mfcc_only,wavlm,6.619802806123595,0.4570804081449938,7148,0
test_vi,Mode3_gating_train_vi_5s_wavlm_pitch_only,3,gating,pitch_only,wavlm,6.671580794741422,0.43602035596425476,7148,0
test_vi,Mode3_film_train_vi_5s_wavlm_pitch_only,3,film,pitch_only,wavlm,6.679918296825793,0.5184589108918789,7148,0
test_vi,Mode3_concat_train_vi_full_wavlm_mfcc_pitch,3,concat,mfcc_pitch,wavlm,6.704930803078923,0.4452240600462409,7148,0
test_vi,Mode3_concat_train_raw_hubert_mfcc_only,3,concat,mfcc_only,hubert,6.773383795865498,0.3966750244511184,7148,0
test_vi,Mode3_concat_train_raw_wav2vec2_mfcc_pitch,3,concat,mfcc_pitch,wav2vec2,6.773383795865498,0.4468514303488267,7148,0
test_vi,Mode3_film_train_vi_full_wav2vec2_mfbe_only,3,film,mfbe_only,wav2vec2,6.773383795865498,0.5185632202142196,7148,0
test_vi,Mode3_film_train_raw_wav2vec2_mfbe_pitch,3,film,mfbe_pitch,wav2vec2,6.858511792820826,0.4313231043555371,7148,0
test_vi,Mode1_PTM_train_raw_hubert,1,,,hubert,6.866849294905203,0.4577986937285622,7148,0
test_vi,Mode3_gating_train_raw_hubert_mfcc_pitch,3,gating,mfcc_pitch,hubert,6.866849294905203,0.460914789859454,7148,0
test_vi,Mode3_gating_train_vi_3s_wav2vec2_pitch_only,3,gating,pitch_only,wav2vec2,6.875186796989574,0.4627507788067212,7148,0
test_vi,Mode3_film_train_vi_3s_wav2vec2_mfbe_only,3,film,mfbe_only,wav2vec2,6.935302287691776,0.43178061663325057,7148,0
test_vi,Mode3_film_train_raw_wavlm_mfbe_pitch,3,film,mfbe_pitch,wavlm,6.943639789776153,0.4905005355269594,7148,0
test_vi,Mode3_concat_train_raw_wavlm_pitch_only,3,concat,pitch_only,wavlm,6.9519772918605245,0.4379144394091048,7148,0
test_vi,Mode3_film_train_raw_wav2vec2_pitch_only,3,film,pitch_only,wav2vec2,6.9519772918605245,0.4471643583158509,7148,0
test_vi,Mode3_gating_train_vi_3s_wav2vec2_mfbe_only,3,gating,mfbe_only,wav2vec2,6.960314793944901,0.4578449085533201,7148,0
test_vi,Mode1_PTM_train_vi_full_wavlm,1,,,wavlm,7.045442790900228,0.4909118329799128,7148,0
test_vi,Mode3_gating_train_vi_full_hubert_mfcc_pitch,3,gating,mfcc_pitch,hubert,7.122233285771179,0.445583202838025,7148,0
test_vi,Mode3_film_train_vi_full_hubert_pitch_only,3,film,pitch_only,hubert,7.19902378064213,0.5282184967375076,7148,0
test_vi,Mode3_gating_train_vi_3s_wav2vec2_mfcc_pitch,3,gating,mfcc_pitch,wav2vec2,7.207361282726507,0.43934507073983003,7148,0
test_vi,Mode1_PTM_train_vi_full_hubert,1,,,hubert,7.207361282726507,0.4625480999984491,7148,0
test_vi,Mode3_gating_train_raw_wavlm_mfbe_only,3,gating,mfbe_only,wavlm,7.207361282726507,0.5206599824673417,7148,0
test_vi,Mode3_film_train_vi_full_wavlm_mfcc_pitch,3,film,mfcc_pitch,wavlm,7.207361282726507,0.553720967057523,7148,0
test_vi,Mode3_film_train_vi_full_wavlm_mfcc_only,3,film,mfcc_only,wavlm,7.215698784810884,0.4701647087661979,7148,0
test_vi,Mode3_concat_train_raw_hubert_mfbe_only,3,concat,mfbe_only,hubert,7.232373788979632,0.4329564144945344,7148,0
test_vi,Mode3_gating_train_vi_full_hubert_pitch_only,3,gating,pitch_only,hubert,7.232373788979632,0.5445232028119484,7148,0
test_vi,Mode3_concat_train_vi_full_hubert_mfcc_pitch,3,concat,mfcc_pitch,hubert,7.284151777597457,0.4717458642440237,7148,0
test_vi,Mode3_gating_train_vi_full_hubert_mfcc_only,3,gating,mfcc_only,hubert,7.300826781766211,0.4648013262350833,7148,0
test_vi,Mode3_concat_train_raw_wavlm_mfbe_pitch,3,concat,mfbe_pitch,wavlm,7.300826781766211,0.4986730260583529,7148,0
test_vi,Mode3_film_train_vi_full_wavlm_mfbe_pitch,3,film,mfbe_pitch,wavlm,7.309164283850582,0.5625655283477251,7148,0
test_vi,Mode3_concat_train_vi_3s_wav2vec2_pitch_only,3,concat,pitch_only,wav2vec2,7.394292280805908,0.4708248998521855,7148,0
test_vi,Mode1_PTM_train_vi_3s_hubert,1,,N/A,hubert,7.462745273592489,0.4188065651707987,7148,0
test_vi,Mode3_concat_train_vi_full_hubert_mfcc_only,3,concat,mfcc_only,hubert,7.47108277567686,0.4244247811713565,7148,0
test_vi,Mode3_concat_train_raw_wav2vec2_mfbe_pitch,3,concat,mfbe_pitch,wav2vec2,7.47108277567686,0.482472629306255,7148,0
test_vi,Mode3_film_train_raw_hubert_mfcc_only,3,film,mfcc_only,hubert,7.47108277567686,0.4846796407181292,7148,0
test_vi,Mode3_gating_train_raw_wavlm_mfcc_pitch,3,gating,mfcc_pitch,wavlm,7.47108277567686,0.5249980912842752,7148,0
test_vi,Mode3_concat_train_vi_full_wavlm_mfbe_only,3,concat,mfbe_only,wavlm,7.556210772632188,0.5062955746625131,7148,0
test_vi,Mode3_gating_train_raw_hubert_mfcc_only,3,gating,mfcc_only,hubert,7.564548274716564,0.5162056846552446,7148,0
test_vi,Mode3_gating_train_vi_full_wav2vec2_pitch_only,3,gating,pitch_only,wav2vec2,7.624663765418768,0.5182040774224353,7148,0
test_vi,Mode3_gating_train_vi_full_hubert_mfbe_only,3,gating,mfbe_only,hubert,7.649676271671893,0.4885602372573492,7148,0
test_vi,Mode3_film_train_vi_3s_wav2vec2_mfcc_only,3,film,mfcc_only,wav2vec2,7.666351275840641,0.4460928697769098,7148,0
test_vi,Mode3_concat_train_vi_full_wav2vec2_mfcc_pitch,3,concat,mfcc_pitch,wav2vec2,7.718129264458466,0.48478395004047,7148,0
test_vi,Mode3_gating_train_raw_hubert_mfbe_pitch,3,gating,mfbe_pitch,hubert,7.718129264458466,0.5163159338139969,7148,0
test_vi,Mode3_gating_train_vi_5s_hubert_pitch_only,3,gating,pitch_only,hubert,7.73480426862722,0.4273322586575649,7148,0
test_vi,Mode3_film_train_raw_wav2vec2_mfbe_only,3,film,mfbe_only,wav2vec2,7.73480426862722,0.4382214275397176,7148,0
test_vi,Mode3_film_train_vi_5s_hubert_pitch_only,3,film,pitch_only,hubert,7.73480426862722,0.4415402024788814,7148,0
test_vi,Mode3_concat_train_vi_full_wav2vec2_pitch_only,3,concat,pitch_only,wav2vec2,7.73480426862722,0.4685776134519627,7148,0
test_vi,Mode3_film_train_vi_full_wav2vec2_mfcc_pitch,3,film,mfcc_pitch,wav2vec2,7.81159476349817,0.5234109959700379,7148,0
test_vi,Mode3_film_train_vi_3s_wav2vec2_mfbe_pitch,3,film,mfbe_pitch,wav2vec2,7.819932265582547,0.4870774512654527,7148,0
test_vi,Mode3_concat_train_vi_full_wavlm_mfcc_only,3,concat,mfcc_only,wavlm,7.828269767666917,0.4628029334678925,7148,0
