TestSet,Experiment,Kind,Family,Members,Weights,Mode,Fusion,Feature,PTM,Duration,EER (%),MinDCF,Used Pairs,Missing Pairs,BankAlias,ResolvedMembers
test_5s,ENS_representation_hc_train_raw_hc_wav2vec2__mfcc_pitch_mfcc_mfbe_pitch__a50,ensemble,representation_hc,train_raw__wav2vec2__mfcc_pitch | train_raw__wav2vec2__mfcc_only | train_raw__wav2vec2__mfbe_only | train_raw__wav2vec2__pitch_only,"0.5000,0.2000,0.1500,0.1500",ensemble,ensemble,ensemble,ensemble,multi,4.578350005439,0.7061247883811057,9895,0,,grid_film_raw_w2v2_mfccpitch_bdrop0p05_aug_aam_C_augOn_ap0p3_fn0p003_en0p002_m0p18_s30 | Mode3_film_train_raw_wav2vec2_mfcc_only | Mode3_film_train_raw_wav2vec2_mfbe_only | Mode3_film_train_raw_wav2vec2_pitch_only
test_5s,ENS_representation_hc_train_raw_hc_wavlm__mfcc_pitch__a60,ensemble,representation_hc,train_raw__wavlm__mfcc_only | train_raw__wavlm__pitch_only,"0.6000,0.4000",ensemble,ensemble,ensemble,ensemble,multi,4.578350005439,0.7077059408721734,9895,0,,Mode3_film_train_raw_wavlm_mfcc_only | Mode3_film_train_raw_wavlm_pitch_only
test_5s,ENS_representation_hc_train_vi_3s_hc_wav2vec2__mfbe_pitch__eq,ensemble,representation_hc,train_vi_3s__wav2vec2__mfbe_only | train_vi_3s__wav2vec2__pitch_only,"0.5000,0.5000",ensemble,ensemble,ensemble,ensemble,multi,4.578350005439,0.7096269349483273,9895,0,,Mode3_film_train_vi_3s_wav2vec2_mfbe_only | Mode3_film_train_vi_3s_wav2vec2_pitch_only
test_5s,ENS_representation_hc_train_vi_5s_hc_wavlm__mfcc_mfbe__a60,ensemble,representation_hc,train_vi_5s__wavlm__mfcc_only | train_vi_5s__wavlm__mfbe_only,"0.6000,0.4000",ensemble,ensemble,ensemble,ensemble,multi,4.578350005439,0.711848418798113,9895,0,,Mode3_film_train_vi_5s_wavlm_mfcc_only | Mode3_film_train_vi_5s_wavlm_mfbe_only
test_5s,ENS_representation_hc_train_raw_hc_wav2vec2__mfcc_pitch_mfbe_pitch_mfcc_mfbe_pitch__a45,ensemble,representation_hc,train_raw__wav2vec2__mfcc_pitch | train_raw__wav2vec2__mfbe_pitch | train_raw__wav2vec2__mfcc_only | train_raw__wav2vec2__mfbe_only | train_raw__wav2vec2__pitch_only,"0.4500,0.2000,0.1500,0.1000,0.1000",ensemble,ensemble,ensemble,ensemble,multi,4.578350005439,0.713136490852433,9895,0,,grid_film_raw_w2v2_mfccpitch_bdrop0p05_aug_aam_C_augOn_ap0p3_fn0p003_en0p002_m0p18_s30 | Mode3_film_train_raw_wav2vec2_mfbe_pitch | Mode3_film_train_raw_wav2vec2_mfcc_only | Mode3_film_train_raw_wav2vec2_mfbe_only | Mode3_film_train_raw_wav2vec2_pitch_only
test_5s,ENS_representation_hc_train_vi_5s_hc_wavlm__mfcc_mfbe__a70,ensemble,representation_hc,train_vi_5s__wavlm__mfcc_only | train_vi_5s__wavlm__mfbe_only,"0.7000,0.3000",ensemble,ensemble,ensemble,ensemble,multi,4.578350005439,0.7135814352533176,9895,0,,Mode3_film_train_vi_5s_wavlm_mfcc_only | Mode3_film_train_vi_5s_wavlm_mfbe_only
test_5s,ENS_representation_hc_train_vi_3s_hc_wavlm__mfbe_pitch_mfcc__a60,ensemble,representation_hc,train_vi_3s__wavlm__mfbe_pitch | train_vi_3s__wavlm__mfcc_only,"0.6000,0.4000",ensemble,ensemble,ensemble,ensemble,multi,4.578350005439,0.713834230851008,9895,0,,Mode3_film_train_vi_3s_wavlm_mfbe_pitch | Mode3_film_train_vi_3s_wavlm_mfcc_only
test_5s,ENS_representation_hc_train_raw_hc_hubert__mfcc_pitch_mfcc_pitch__eq,ensemble,representation_hc,train_raw__hubert__mfcc_pitch | train_raw__hubert__mfcc_only | train_raw__hubert__pitch_only,"0.3333,0.3333,0.3333",ensemble,ensemble,ensemble,ensemble,multi,4.578350005439,0.7150648942654687,9895,0,,Mode3_film_train_raw_hubert_mfcc_pitch | Mode3_film_train_raw_hubert_mfcc_only | Mode3_film_train_raw_hubert_pitch_only
test_5s,ENS_representation_hc_train_raw_hc_wavlm__mfcc_pitch__a70,ensemble,representation_hc,train_raw__wavlm__mfcc_only | train_raw__wavlm__pitch_only,"0.7000,0.3000",ensemble,ensemble,ensemble,ensemble,multi,4.578350005439,0.7156107702999093,9895,0,,Mode3_film_train_raw_wavlm_mfcc_only | Mode3_film_train_raw_wavlm_pitch_only
test_5s,ENS_representation_ptm_train_raw_ptm_mfbe_pitch__wav2vec2_hubert__a60,ensemble,representation_ptm,train_raw__wav2vec2__mfbe_pitch | train_raw__hubert__mfbe_pitch,"0.6000,0.4000",ensemble,ensemble,ensemble,ensemble,multi,4.578350005439,0.7161321131966659,9895,0,,Mode3_film_train_raw_wav2vec2_mfbe_pitch | Mode3_film_train_raw_hubert_mfbe_pitch
test_5s,ENS_representation_hc_train_vi_5s_hc_wav2vec2__mfbe_pitch_mfcc_pitch__a60,ensemble,representation_hc,train_vi_5s__wav2vec2__mfbe_pitch | train_vi_5s__wav2vec2__mfcc_only | train_vi_5s__wav2vec2__pitch_only,"0.6000,0.2500,0.1500",ensemble,ensemble,ensemble,ensemble,multi,4.578350005439,0.7241568641139684,9895,0,,Mode3_film_train_vi_5s_wav2vec2_mfbe_pitch | Mode3_film_train_vi_5s_wav2vec2_mfcc_only | Mode3_film_train_vi_5s_wav2vec2_pitch_only
test_5s,ENS_representation_ptm_train_vi_3s_ptm_mfcc_only__wavlm_hubert__eq,ensemble,representation_ptm,train_vi_3s__wavlm__mfcc_only | train_vi_3s__hubert__mfcc_only,"0.5000,0.5000",ensemble,ensemble,ensemble,ensemble,multi,4.578350005439,0.7273659302444421,9895,0,,Mode3_film_train_vi_3s_wavlm_mfcc_only | Mode3_film_train_vi_3s_hubert_mfcc_only
test_5s,ENS_representation_ptm_train_vi_3s_ptm_mfcc_only__wavlm_hubert__a70,ensemble,representation_ptm,train_vi_3s__wavlm__mfcc_only | train_vi_3s__hubert__mfcc_only,"0.7000,0.3000",ensemble,ensemble,ensemble,ensemble,multi,4.578350005439,0.7284586153409286,9895,0,,Mode3_film_train_vi_3s_wavlm_mfcc_only | Mode3_film_train_vi_3s_hubert_mfcc_only
test_5s,ENS_representation_ptm_train_raw_ptm_pitch_only__wavlm_hubert__eq,ensemble,representation_ptm,train_raw__wavlm__pitch_only | train_raw__hubert__pitch_only,"0.5000,0.5000",ensemble,ensemble,ensemble,ensemble,multi,4.578350005439,0.7299781880098924,9895,0,,Mode3_film_train_raw_wavlm_pitch_only | Mode3_film_train_raw_hubert_pitch_only
test_5s,ENS_representation_hc_train_vi_3s_hc_wavlm__mfcc_pitch_mfcc__eq,ensemble,representation_hc,train_vi_3s__wavlm__mfcc_pitch | train_vi_3s__wavlm__mfcc_only,"0.5000,0.5000",ensemble,ensemble,ensemble,ensemble,multi,4.578350005439,0.7348045202882466,9895,0,,Mode3_film_train_vi_3s_wavlm_mfcc_pitch | Mode3_film_train_vi_3s_wavlm_mfcc_only
test_5s,ENS_representation_hc_train_vi_7s_hc_hubert__mfcc_pitch_mfcc_pitch__a60,ensemble,representation_hc,train_vi_7s__hubert__mfcc_pitch | train_vi_7s__hubert__mfcc_only | train_vi_7s__hubert__pitch_only,"0.6000,0.2500,0.1500",ensemble,ensemble,ensemble,ensemble,multi,4.578350005439,0.734884156938756,9895,0,,Mode3_film_train_vi_7s_hubert_mfcc_pitch | Mode3_film_train_vi_7s_hubert_mfcc_only | Mode3_film_train_vi_7s_hubert_pitch_only
test_5s,ENS_representation_ptm_train_vi_3s_ptm_mfcc_only__wav2vec2_wavlm_hubert__eq,ensemble,representation_ptm,train_vi_3s__wav2vec2__mfcc_only | train_vi_3s__wavlm__mfcc_only | train_vi_3s__hubert__mfcc_only,"0.3333,0.3333,0.3333",ensemble,ensemble,ensemble,ensemble,multi,4.578350005439,0.7375070621957294,9895,0,,Mode3_film_train_vi_3s_wav2vec2_mfcc_only | Mode3_film_train_vi_3s_wavlm_mfcc_only | Mode3_film_train_vi_3s_hubert_mfcc_only
test_5s,ENS_representation_hc_train_vi_5s_hc_hubert__mfcc_pitch__eq,ensemble,representation_hc,train_vi_5s__hubert__mfcc_only | train_vi_5s__hubert__pitch_only,"0.5000,0.5000",ensemble,ensemble,ensemble,ensemble,multi,4.578350005439,0.7450868687121495,9895,0,,Mode3_film_train_vi_5s_hubert_mfcc_only | Mode3_film_train_vi_5s_hubert_pitch_only
test_5s,ENS_representation_ptm_train_raw_ptm_mfcc_pitch__wavlm_hubert__a70,ensemble,representation_ptm,train_raw__wavlm__mfcc_pitch | train_raw__hubert__mfcc_pitch,"0.7000,0.3000",ensemble,ensemble,ensemble,ensemble,multi,4.578350005439,0.7455498699414392,9895,0,,Mode3_film_train_raw_wavlm_mfcc_pitch | Mode3_film_train_raw_hubert_mfcc_pitch
test_5s,ENS_representation_hc_train_raw_hc_wavlm__mfcc_pitch_mfcc__a70,ensemble,representation_hc,train_raw__wavlm__mfcc_pitch | train_raw__wavlm__mfcc_only,"0.7000,0.3000",ensemble,ensemble,ensemble,ensemble,multi,4.578350005439,0.7501447016051475,9895,0,,Mode3_film_train_raw_wavlm_mfcc_pitch | Mode3_film_train_raw_wavlm_mfcc_only
test_5s,ENS_representation_hc_train_vi_5s_hc_hubert__mfbe_pitch_pitch__eq,ensemble,representation_hc,train_vi_5s__hubert__mfbe_pitch | train_vi_5s__hubert__pitch_only,"0.5000,0.5000",ensemble,ensemble,ensemble,ensemble,multi,4.578350005439,0.753176437606193,9895,0,,Mode3_film_train_vi_5s_hubert_mfbe_pitch | Mode3_film_train_vi_5s_hubert_pitch_only
test_5s,ENS_representation_hc_train_raw_hc_wavlm__mfcc_pitch_mfbe_pitch_mfcc__a60,ensemble,representation_hc,train_raw__wavlm__mfcc_pitch | train_raw__wavlm__mfbe_pitch | train_raw__wavlm__mfcc_only,"0.6000,0.2500,0.1500",ensemble,ensemble,ensemble,ensemble,multi,4.578350005439,0.7546598966183462,9895,0,,Mode3_film_train_raw_wavlm_mfcc_pitch | Mode3_film_train_raw_wavlm_mfbe_pitch | Mode3_film_train_raw_wavlm_mfcc_only
test_5s,ENS_representation_hc_train_vi_3s_hc_wav2vec2__mfcc_pitch_mfbe_pitch__eq,ensemble,representation_hc,train_vi_3s__wav2vec2__mfcc_pitch | train_vi_3s__wav2vec2__mfbe_only | train_vi_3s__wav2vec2__pitch_only,"0.3333,0.3333,0.3333",ensemble,ensemble,ensemble,ensemble,multi,4.578350005439,0.7554340351127936,9895,0,,Mode3_film_train_vi_3s_wav2vec2_mfcc_pitch | Mode3_film_train_vi_3s_wav2vec2_mfbe_only | Mode3_film_train_vi_3s_wav2vec2_pitch_only
test_5s,ENS_representation_hc_train_raw_hc_wavlm__mfcc_pitch_mfbe_pitch__a70,ensemble,representation_hc,train_raw__wavlm__mfcc_pitch | train_raw__wavlm__mfbe_pitch,"0.7000,0.3000",ensemble,ensemble,ensemble,ensemble,multi,4.578350005439,0.757112881082778,9895,0,,Mode3_film_train_raw_wavlm_mfcc_pitch | Mode3_film_train_raw_wavlm_mfbe_pitch
test_5s,ENS_representation_hc_train_raw_hc_wavlm__mfcc_pitch_mfbe_pitch_mfcc__a50,ensemble,representation_hc,train_raw__wavlm__mfcc_pitch | train_raw__wavlm__mfbe_pitch | train_raw__wavlm__mfcc_only,"0.5000,0.3000,0.2000",ensemble,ensemble,ensemble,ensemble,multi,4.578350005439,0.7573082680406092,9895,0,,Mode3_film_train_raw_wavlm_mfcc_pitch | Mode3_film_train_raw_wavlm_mfbe_pitch | Mode3_film_train_raw_wavlm_mfcc_only
test_5s,ENS_representation_hc_train_vi_5s_hc_wav2vec2__mfcc_pitch_mfbe_pitch_mfbe_pitch__a45,ensemble,representation_hc,train_vi_5s__wav2vec2__mfcc_pitch | train_vi_5s__wav2vec2__mfbe_pitch | train_vi_5s__wav2vec2__mfbe_only | train_vi_5s__wav2vec2__pitch_only,"0.4500,0.2500,0.1500,0.1500",ensemble,ensemble,ensemble,ensemble,multi,4.578350005439,0.7602497198996244,9895,0,,Mode3_film_train_vi_5s_wav2vec2_mfcc_pitch | Mode3_film_train_vi_5s_wav2vec2_mfbe_pitch | Mode3_film_train_vi_5s_wav2vec2_mfbe_only | Mode3_film_train_vi_5s_wav2vec2_pitch_only
test_5s,ENS_representation_hc_train_vi_3s_hc_wav2vec2__mfcc_pitch_mfbe__eq,ensemble,representation_hc,train_vi_3s__wav2vec2__mfcc_pitch | train_vi_3s__wav2vec2__mfbe_only,"0.5000,0.5000",ensemble,ensemble,ensemble,ensemble,multi,4.578350005439,0.7675216273055241,9895,0,,Mode3_film_train_vi_3s_wav2vec2_mfcc_pitch | Mode3_film_train_vi_3s_wav2vec2_mfbe_only
test_5s,Mode3_film_train_vi_3s_hubert_mfcc_pitch,single,single,Mode3_film_train_vi_3s_hubert_mfcc_pitch,1.0,3,film,mfcc_pitch,hubert,train_vi_3s,4.578350005439,0.783860038394634,9895,0,train_vi_3s__hubert__mfcc_pitch,
test_5s,ENS_representation_hc_train_vi_3s_hc_wav2vec2__mfcc_pitch_pitch__eq,ensemble,representation_hc,train_vi_3s__wav2vec2__mfcc_pitch | train_vi_3s__wav2vec2__pitch_only,"0.5000,0.5000",ensemble,ensemble,ensemble,ensemble,multi,4.578350005439,0.8039733145322789,9895,0,,Mode3_film_train_vi_3s_wav2vec2_mfcc_pitch | Mode3_film_train_vi_3s_wav2vec2_pitch_only
test_5s,ENS_duration_raw_vi_full_3s_5s_7s__a40,ensemble,duration,train_raw__wav2vec2__mfcc_pitch | train_vi_full__wav2vec2__mfcc_pitch | train_vi_3s__wav2vec2__mfcc_pitch | train_vi_5s__wav2vec2__mfcc_pitch | train_vi_7s__wav2vec2__mfcc_pitch,"0.4000,0.2500,0.1500,0.1000,0.1000",ensemble,ensemble,ensemble,ensemble,multi,4.578350005439,0.8080074514877785,9895,0,,grid_film_raw_w2v2_mfccpitch_bdrop0p05_aug_aam_C_augOn_ap0p3_fn0p003_en0p002_m0p18_s30 | Mode3_film_train_vi_full_wav2vec2_mfcc_pitch_bdrop0p1 | Mode3_film_train_vi_3s_wav2vec2_mfcc_pitch | Mode3_film_train_vi_5s_wav2vec2_mfcc_pitch | Mode3_film_train_vi_7s_wav2vec2_mfcc_pitch
test_5s,ENS_representation_hc_train_raw_hc_wav2vec2__mfcc_pitch_mfbe__a60,ensemble,representation_hc,train_raw__wav2vec2__mfcc_pitch | train_raw__wav2vec2__mfbe_only,"0.6000,0.4000",ensemble,ensemble,ensemble,ensemble,multi,4.578350005439,0.8087815899822259,9895,0,,grid_film_raw_w2v2_mfccpitch_bdrop0p05_aug_aam_C_augOn_ap0p3_fn0p003_en0p002_m0p18_s30 | Mode3_film_train_raw_wav2vec2_mfbe_only
test_5s,ENS_duration_raw_vi_full_3s_7s__a45,ensemble,duration,train_raw__wav2vec2__mfcc_pitch | train_vi_full__wav2vec2__mfcc_pitch | train_vi_3s__wav2vec2__mfcc_pitch | train_vi_7s__wav2vec2__mfcc_pitch,"0.4500,0.2500,0.1500,0.1500",ensemble,ensemble,ensemble,ensemble,multi,4.578350005439,0.8107715732173656,9895,0,,grid_film_raw_w2v2_mfccpitch_bdrop0p05_aug_aam_C_augOn_ap0p3_fn0p003_en0p002_m0p18_s30 | Mode3_film_train_vi_full_wav2vec2_mfcc_pitch_bdrop0p1 | Mode3_film_train_vi_3s_wav2vec2_mfcc_pitch | Mode3_film_train_vi_7s_wav2vec2_mfcc_pitch
test_5s,ENS_duration_raw_vi_full_3s_5s__a50,ensemble,duration,train_raw__wav2vec2__mfcc_pitch | train_vi_full__wav2vec2__mfcc_pitch | train_vi_3s__wav2vec2__mfcc_pitch | train_vi_5s__wav2vec2__mfcc_pitch,"0.5000,0.2000,0.1500,0.1500",ensemble,ensemble,ensemble,ensemble,multi,4.578350005439,0.8108692666962822,9895,0,,grid_film_raw_w2v2_mfccpitch_bdrop0p05_aug_aam_C_augOn_ap0p3_fn0p003_en0p002_m0p18_s30 | Mode3_film_train_vi_full_wav2vec2_mfcc_pitch_bdrop0p1 | Mode3_film_train_vi_3s_wav2vec2_mfcc_pitch | Mode3_film_train_vi_5s_wav2vec2_mfcc_pitch
test_5s,ENS_representation_hc_train_vi_3s_hc_wav2vec2__mfcc_pitch_mfcc_mfbe_pitch__eq,ensemble,representation_hc,train_vi_3s__wav2vec2__mfcc_pitch | train_vi_3s__wav2vec2__mfcc_only | train_vi_3s__wav2vec2__mfbe_only | train_vi_3s__wav2vec2__pitch_only,"0.2500,0.2500,0.2500,0.2500",ensemble,ensemble,ensemble,ensemble,multi,4.578350005439,0.8116253483623221,9895,0,,Mode3_film_train_vi_3s_wav2vec2_mfcc_pitch | Mode3_film_train_vi_3s_wav2vec2_mfcc_only | Mode3_film_train_vi_3s_wav2vec2_mfbe_only | Mode3_film_train_vi_3s_wav2vec2_pitch_only
test_5s,ENS_representation_hc_train_vi_3s_hc_wav2vec2__mfcc_pitch_mfcc_mfbe_pitch__a45,ensemble,representation_hc,train_vi_3s__wav2vec2__mfcc_pitch | train_vi_3s__wav2vec2__mfcc_only | train_vi_3s__wav2vec2__mfbe_only | train_vi_3s__wav2vec2__pitch_only,"0.4500,0.2500,0.1500,0.1500",ensemble,ensemble,ensemble,ensemble,multi,4.578350005439,0.8128518405945381,9895,0,,Mode3_film_train_vi_3s_wav2vec2_mfcc_pitch | Mode3_film_train_vi_3s_wav2vec2_mfcc_only | Mode3_film_train_vi_3s_wav2vec2_mfbe_only | Mode3_film_train_vi_3s_wav2vec2_pitch_only
test_5s,ENS_representation_hc_train_raw_hc_wavlm__mfcc_pitch_mfbe_pitch_mfcc_pitch__a50,ensemble,representation_hc,train_raw__wavlm__mfcc_pitch | train_raw__wavlm__mfbe_pitch | train_raw__wavlm__mfcc_only | train_raw__wavlm__pitch_only,"0.5000,0.2000,0.1500,0.1500",ensemble,ensemble,ensemble,ensemble,multi,4.578350005439,0.8138023761908033,9895,0,,Mode3_film_train_raw_wavlm_mfcc_pitch | Mode3_film_train_raw_wavlm_mfbe_pitch | Mode3_film_train_raw_wavlm_mfcc_only | Mode3_film_train_raw_wavlm_pitch_only
test_5s,ENS_representation_hc_train_vi_5s_hc_hubert__mfcc_pitch_mfbe_pitch_mfbe_pitch__a45,ensemble,representation_hc,train_vi_5s__hubert__mfcc_pitch | train_vi_5s__hubert__mfbe_pitch | train_vi_5s__hubert__mfbe_only | train_vi_5s__hubert__pitch_only,"0.4500,0.2500,0.1500,0.1500",ensemble,ensemble,ensemble,ensemble,multi,4.578350005439,0.8270886893234312,9895,0,,Mode3_film_train_vi_5s_hubert_mfcc_pitch | Mode3_film_train_vi_5s_hubert_mfbe_pitch | Mode3_film_train_vi_5s_hubert_mfbe_only | Mode3_film_train_vi_5s_hubert_pitch_only
test_5s,ENS_representation_hc_train_raw_hc_wavlm__mfcc_pitch_mfbe_pitch__a60,ensemble,representation_hc,train_raw__wavlm__mfcc_pitch | train_raw__wavlm__mfbe_pitch,"0.6000,0.4000",ensemble,ensemble,ensemble,ensemble,multi,4.578350005439,0.8280040442904918,9895,0,,Mode3_film_train_raw_wavlm_mfcc_pitch | Mode3_film_train_raw_wavlm_mfbe_pitch
test_5s,ENS_representation_ptm_train_raw_ptm_pitch_only__wavlm_hubert__a60,ensemble,representation_ptm,train_raw__wavlm__pitch_only | train_raw__hubert__pitch_only,"0.6000,0.4000",ensemble,ensemble,ensemble,ensemble,multi,4.5850623158162325,0.6069414290272787,9895,0,,Mode3_film_train_raw_wavlm_pitch_only | Mode3_film_train_raw_hubert_pitch_only
test_5s,ENS_representation_hc_train_vi_7s_hc_wavlm__mfcc_pitch_mfcc__a70,ensemble,representation_hc,train_vi_7s__wavlm__mfcc_pitch | train_vi_7s__wavlm__mfcc_only,"0.7000,0.3000",ensemble,ensemble,ensemble,ensemble,multi,4.5850623158162325,0.6244415143718633,9895,0,,Mode3_film_train_vi_7s_wavlm_mfcc_pitch | Mode3_film_train_vi_7s_wavlm_mfcc_only
test_5s,ENS_representation_ptm_train_raw_ptm_mfcc_only__wav2vec2_hubert__a70,ensemble,representation_ptm,train_raw__wav2vec2__mfcc_only | train_raw__hubert__mfcc_only,"0.7000,0.3000",ensemble,ensemble,ensemble,ensemble,multi,4.5850623158162325,0.6329653801752705,9895,0,,Mode3_film_train_raw_wav2vec2_mfcc_only | Mode3_film_train_raw_hubert_mfcc_only
test_5s,Mode3_film_train_vi_3s_hubert_mfcc_only,single,single,Mode3_film_train_vi_3s_hubert_mfcc_only,1.0,3,film,mfcc_only,hubert,train_vi_3s,4.5850623158162325,0.6602774033775819,9895,0,train_vi_3s__hubert__mfcc_only,
test_5s,ENS_representation_hc_train_raw_hc_wav2vec2__mfbe_pitch_mfbe_pitch__eq,ensemble,representation_hc,train_raw__wav2vec2__mfbe_pitch | train_raw__wav2vec2__mfbe_only | train_raw__wav2vec2__pitch_only,"0.3333,0.3333,0.3333",ensemble,ensemble,ensemble,ensemble,multi,4.5850623158162325,0.704257964790172,9895,0,,Mode3_film_train_raw_wav2vec2_mfbe_pitch | Mode3_film_train_raw_wav2vec2_mfbe_only | Mode3_film_train_raw_wav2vec2_pitch_only
test_5s,ENS_representation_hc_train_raw_hc_wav2vec2__mfcc_pitch_mfcc_mfbe__a50,ensemble,representation_hc,train_raw__wav2vec2__mfcc_pitch | train_raw__wav2vec2__mfcc_only | train_raw__wav2vec2__mfbe_only,"0.5000,0.3000,0.2000",ensemble,ensemble,ensemble,ensemble,multi,4.5850623158162325,0.7048006026699732,9895,0,,grid_film_raw_w2v2_mfccpitch_bdrop0p05_aug_aam_C_augOn_ap0p3_fn0p003_en0p002_m0p18_s30 | Mode3_film_train_raw_wav2vec2_mfcc_only | Mode3_film_train_raw_wav2vec2_mfbe_only
test_5s,ENS_representation_hc_train_raw_hc_wav2vec2__mfcc_pitch_mfbe_pitch_mfcc_mfbe_pitch__a40,ensemble,representation_hc,train_raw__wav2vec2__mfcc_pitch | train_raw__wav2vec2__mfbe_pitch | train_raw__wav2vec2__mfcc_only | train_raw__wav2vec2__mfbe_only | train_raw__wav2vec2__pitch_only,"0.4000,0.2500,0.1500,0.1000,0.1000",ensemble,ensemble,ensemble,ensemble,multi,4.5850623158162325,0.7102746756439293,9895,0,,grid_film_raw_w2v2_mfccpitch_bdrop0p05_aug_aam_C_augOn_ap0p3_fn0p003_en0p002_m0p18_s30 | Mode3_film_train_raw_wav2vec2_mfbe_pitch | Mode3_film_train_raw_wav2vec2_mfcc_only | Mode3_film_train_raw_wav2vec2_mfbe_only | Mode3_film_train_raw_wav2vec2_pitch_only
test_5s,ENS_representation_hc_train_vi_full_hc_hubert__mfcc_pitch__a70,ensemble,representation_hc,train_vi_full__hubert__mfcc_only | train_vi_full__hubert__pitch_only,"0.7000,0.3000",ensemble,ensemble,ensemble,ensemble,multi,4.5850623158162325,0.7111103939604785,9895,0,,Mode3_film_train_vi_full_hubert_mfcc_only | Mode3_film_train_vi_full_hubert_pitch_only
test_5s,ENS_representation_hc_train_vi_5s_hc_wav2vec2__mfcc_pitch_mfcc_mfbe_pitch__eq,ensemble,representation_hc,train_vi_5s__wav2vec2__mfcc_pitch | train_vi_5s__wav2vec2__mfcc_only | train_vi_5s__wav2vec2__mfbe_only | train_vi_5s__wav2vec2__pitch_only,"0.2500,0.2500,0.2500,0.2500",ensemble,ensemble,ensemble,ensemble,multi,4.5850623158162325,0.7192508951851049,9895,0,,Mode3_film_train_vi_5s_wav2vec2_mfcc_pitch | Mode3_film_train_vi_5s_wav2vec2_mfcc_only | Mode3_film_train_vi_5s_wav2vec2_mfbe_only | Mode3_film_train_vi_5s_wav2vec2_pitch_only
test_5s,Mode3_film_train_vi_7s_hubert_mfcc_pitch,single,single,Mode3_film_train_vi_7s_hubert_mfcc_pitch,1.0,3,film,mfcc_pitch,hubert,train_vi_7s,4.5850623158162325,0.7255426296472051,9895,0,train_vi_7s__hubert__mfcc_pitch,
test_5s,ENS_representation_hc_train_vi_7s_hc_hubert__mfcc_pitch_mfcc__a70,ensemble,representation_hc,train_vi_7s__hubert__mfcc_pitch | train_vi_7s__hubert__mfcc_only,"0.7000,0.3000",ensemble,ensemble,ensemble,ensemble,multi,4.5850623158162325,0.7256944936113394,9895,0,,Mode3_film_train_vi_7s_hubert_mfcc_pitch | Mode3_film_train_vi_7s_hubert_mfcc_only
test_5s,ENS_representation_ptm_train_vi_full_ptm_pitch_only__wav2vec2_wavlm_hubert__eq,ensemble,representation_ptm,train_vi_full__wav2vec2__pitch_only | train_vi_full__wavlm__pitch_only | train_vi_full__hubert__pitch_only,"0.3333,0.3333,0.3333",ensemble,ensemble,ensemble,ensemble,multi,4.5850623158162325,0.7265121550994833,9895,0,,Mode3_film_train_vi_full_wav2vec2_pitch_only | Mode3_film_train_vi_full_wavlm_pitch_only | Mode3_film_train_vi_full_hubert_pitch_only
test_5s,ENS_representation_ptm_train_vi_3s_ptm_mfcc_only__wavlm_hubert__a60,ensemble,representation_ptm,train_vi_3s__wavlm__mfcc_only | train_vi_3s__hubert__mfcc_only,"0.6000,0.4000",ensemble,ensemble,ensemble,ensemble,multi,4.5850623158162325,0.7323515358238148,9895,0,,Mode3_film_train_vi_3s_wavlm_mfcc_only | Mode3_film_train_vi_3s_hubert_mfcc_only
test_5s,ENS_representation_ptm_train_vi_full_ptm_mfcc_pitch__wav2vec2_wavlm_hubert__a60,ensemble,representation_ptm,train_vi_full__wav2vec2__mfcc_pitch | train_vi_full__wavlm__mfcc_pitch | train_vi_full__hubert__mfcc_pitch,"0.6000,0.2500,0.1500",ensemble,ensemble,ensemble,ensemble,multi,4.5850623158162325,0.7339433358064059,9895,0,,Mode3_film_train_vi_full_wav2vec2_mfcc_pitch_bdrop0p1 | Mode3_film_train_vi_full_wavlm_mfcc_pitch | Mode3_film_train_vi_full_hubert_mfcc_pitch
test_5s,ENS_representation_hc_train_raw_hc_wavlm__mfcc_pitch_mfcc__a60,ensemble,representation_hc,train_raw__wavlm__mfcc_pitch | train_raw__wavlm__mfcc_only,"0.6000,0.4000",ensemble,ensemble,ensemble,ensemble,multi,4.5850623158162325,0.7426699979045304,9895,0,,Mode3_film_train_raw_wavlm_mfcc_pitch | Mode3_film_train_raw_wavlm_mfcc_only
test_5s,ENS_representation_hc_train_vi_full_hc_wav2vec2__mfcc_pitch_mfbe_pitch_mfcc_mfbe_pitch__eq,ensemble,representation_hc,train_vi_full__wav2vec2__mfcc_pitch | train_vi_full__wav2vec2__mfbe_pitch | train_vi_full__wav2vec2__mfcc_only | train_vi_full__wav2vec2__mfbe_only | train_vi_full__wav2vec2__pitch_only,"0.2000,0.2000,0.2000,0.2000,0.2000",ensemble,ensemble,ensemble,ensemble,multi,4.5850623158162325,0.7478616379332577,9895,0,,Mode3_film_train_vi_full_wav2vec2_mfcc_pitch_bdrop0p1 | Mode3_film_train_vi_full_wav2vec2_mfbe_pitch | Mode3_film_train_vi_full_wav2vec2_mfcc_only | Mode3_film_train_vi_full_wav2vec2_mfbe_only | Mode3_film_train_vi_full_wav2vec2_pitch_only
test_5s,ENS_representation_hc_train_vi_3s_hc_wav2vec2__mfcc_pitch_pitch__a60,ensemble,representation_hc,train_vi_3s__wav2vec2__mfcc_pitch | train_vi_3s__wav2vec2__pitch_only,"0.6000,0.4000",ensemble,ensemble,ensemble,ensemble,multi,4.5850623158162325,0.8046932825415063,9895,0,,Mode3_film_train_vi_3s_wav2vec2_mfcc_pitch | Mode3_film_train_vi_3s_wav2vec2_pitch_only
