TestSet,Experiment,Mode,Fusion,Feature,PTM,EER (%),MinDCF,Used Pairs,Missing Pairs,Runtime Feature Load (s),Runtime Model Load (s),Runtime Embedding (s),Runtime Score (s),Runtime Total (s),GFLOPs/sample,GFLOPs total,Total Samples Accounted,Peak GPU Memory Allocated (MB),Peak GPU Memory Reserved (MB),Total Params,Trainable Params,Param Memory (MB),Trainable Param Memory (MB)
full_length,Mode3_concat_train_raw_hubert_mfbe_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,concat,mfbe_pitch,hubert,6.796436537053766,0.6957553939698093,9895,0,2.045002300001215,0.1682044999906793,72.98080980000668,0.0003924000193364,75.30430620000698,0.011027334,196.132162524,17786,566.091796875,928.0,12329537,12329537,47.033451080322266,47.033451080322266
full_length,Mode3_gating_train_raw_wav2vec2_mfbe_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,gating,mfbe_pitch,wav2vec2,6.904747321305181,0.6534249742072754,9895,0,2.1274380999966525,0.1577377999783493,77.83590810000896,0.0005662000039592,80.36300060001668,0.01102887,196.15948182,17786,566.091796875,928.0,12329537,12329537,47.033451080322266,47.033451080322266
full_length,Mode3_gating_train_raw_hubert_mfcc_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,gating,mfcc_pitch,hubert,6.945325789640472,0.6572276105481291,9895,0,1.8315256999921985,0.1539492000010796,74.64689189998899,0.0004266999894753,76.73776680004084,0.01102887,196.15948182,17786,564.45849609375,926.0,12278337,12278337,46.838138580322266,46.838138580322266
full_length,Mode3_concat_train_vi_3s_hubert_pitch_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,concat,pitch_only,hubert,6.952038100017704,0.6593078779253014,9895,0,1.439549300004728,0.1467261000070721,109.88187640000253,0.0004008999967481,111.5721007999964,0.011027334,196.132162524,17786,562.2353515625,926.0,12227137,12227137,46.642826080322266,46.642826080322266
full_length,Mode3_gating_train_vi_full_wav2vec2_mfbe_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,gating,mfbe_pitch,wav2vec2,6.958750410394937,0.7552312388180761,9895,0,2.0894922000006773,0.1709833000204526,87.11980719998246,0.0004057000041939,89.48949479998555,0.01102887,196.15948182,17786,566.091796875,928.0,12329537,12329537,47.033451080322266,47.033451080322266
full_length,Mode3_gating_train_vi_full_hubert_mfbe_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,gating,mfbe_pitch,hubert,7.067061194646353,0.8059771834135793,9895,0,2.0322251000325195,0.1891528999549336,89.65250490000471,0.0003795999800786,91.99023870000384,0.01102887,196.15948182,17786,566.091796875,928.0,12329537,12329537,47.033451080322266,47.033451080322266
full_length,Mode3_film_train_vi_full_hubert_pitch_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,film,pitch_only,hubert,7.114351973358882,0.6698833067859544,9895,0,1.4982960000052117,0.1493505000253208,78.50466930004768,0.0004380000173114,80.26516900002025,0.010505094,186.843601884,17786,558.2509765625,922.0,11966017,11966017,45.646732330322266,45.646732330322266
full_length,Mode3_concat_train_vi_full_hubert_mfcc_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,concat,mfcc_pitch,hubert,7.161642752071404,0.6975606377386392,9895,0,1.8497913999890443,0.151498499995796,109.704937100003,0.0003857999981846,111.8118523999874,0.011027334,196.132162524,17786,564.45849609375,926.0,12278337,12278337,46.838138580322266,46.838138580322266
full_length,Mode3_concat_train_raw_hubert_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,concat,mfbe_only,hubert,7.195508910029466,0.6888233281489936,9895,0,2.1582546000136063,0.148398499994073,73.29708160000155,0.00041009997949,75.70956869999645,0.011027334,196.132162524,17786,566.04345703125,928.0,12328257,12328257,47.028568267822266,47.028568267822266
full_length,Mode3_film_train_vi_full_wav2vec2_mfcc_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,film,mfcc_only,wav2vec2,7.195508910029466,0.7050608076045478,9895,0,1.7632862000027671,0.1398458999465219,70.11342149996199,0.000391200010199,72.12208160001319,0.010505094,186.843601884,17786,560.4521484375,922.0,12015937,12015937,45.837162017822266,45.837162017822266
full_length,Mode2_HC_train_vi_full_fbank_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2,,fbank_pitch,,7.195508910029466,0.9291435783496752,9895,0,1.160673400008818,0.1375150999811012,66.15927950001787,0.0003743999986909,67.64829919999465,0.007588998,134.97791842799998,17786,541.0400390625,906.0,10616640,10616640,40.499267578125,40.499267578125
full_length,Mode3_concat_train_vi_full_hubert_mfcc_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,concat,mfcc_only,hubert,7.276665846700052,0.7133712296217161,9895,0,1.80897919999552,0.1893641999922692,111.276048300002,0.0003892999957315,113.38975639999262,0.011027334,196.132162524,17786,564.4365234375,926.0,12277057,12277057,46.833255767822266,46.833255767822266
full_length,Mode3_film_train_vi_full_hubert_mfcc_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,film,mfcc_only,hubert,7.351110472993405,0.6818657961628862,9895,0,1.909694399975706,0.1594599999953061,80.97394310001982,0.0004970000009052,83.15412610000931,0.010505094,186.843601884,17786,560.4521484375,922.0,12015937,12015937,45.837162017822266,45.837162017822266
full_length,Mode1_PTM_train_vi_7s_wav2vec2_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,1,,,wav2vec2,7.472845877999287,0.6938918085335147,9895,0,0.6879704000020865,0.0176875999895855,6.952128200005973,0.0003986999799963,7.664485399989644,0.000816384,14.520205824,17786,16.86474609375,22.0,397057,397057,1.5146522521972656,1.5146522521972656
full_length,Mode3_gating_train_vi_full_wav2vec2_pitch_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,gating,pitch_only,wav2vec2,7.47955818837652,0.7639504915793164,9895,0,1.4156887999852188,0.149543999985326,91.07223549997434,0.0003877999843098,92.74703069997486,0.01102887,196.15948182,17786,562.2353515625,926.0,12227137,12227137,46.642826080322266,46.642826080322266
full_length,Mode3_film_train_vi_3s_hubert_mfcc_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,film,mfcc_only,hubert,7.47955818837652,0.7763131073803916,9895,0,1.8820482000010088,0.1528121999581344,77.97280869999668,0.0004355999990366,80.11898869997822,0.010505094,186.843601884,17786,560.4521484375,922.0,12015937,12015937,45.837162017822266,45.837162017822266
full_length,Mode3_gating_train_raw_hubert_pitch_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,gating,pitch_only,hubert,7.520136656711809,0.6840946893495561,9895,0,1.5750537000130862,0.1527696999837644,75.89015599997947,0.0004308000206947,77.7249941000482,0.01102887,196.15948182,17786,562.2353515625,926.0,12227137,12227137,46.642826080322266,46.642826080322266
full_length,Mode3_film_train_vi_3s_hubert_mfcc_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,film,mfcc_pitch,hubert,7.526848967089042,0.779388366375134,9895,0,1.9139970999676728,0.1657039999845437,77.41617649997352,0.0004014000296592,79.60663620004198,0.010505094,186.843601884,17786,560.47412109375,922.0,12017217,12017217,45.842044830322266,45.842044830322266
full_length,Mode3_concat_train_raw_hubert_pitch_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,concat,pitch_only,hubert,7.560715125047104,0.650581215827177,9895,0,1.4414118999848142,0.1449341000115964,70.67511899999226,0.0003825000021606,72.36512679999578,0.011027334,196.132162524,17786,562.2353515625,926.0,12227137,12227137,46.642826080322266,46.642826080322266
full_length,Mode3_concat_train_vi_full_hubert_mfbe_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,concat,mfbe_pitch,hubert,7.560715125047104,0.7907272862387108,9895,0,2.1269781999872066,0.1890500000154134,108.4330442000064,0.0004040999920107,110.86482270000852,0.011027334,196.132162524,17786,566.091796875,928.0,12329537,12329537,47.033451080322266,47.033451080322266
full_length,Mode3_gating_train_vi_full_hubert_mfcc_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,gating,mfcc_pitch,hubert,7.560715125047104,0.8163062929858158,9895,0,1.7463206000393257,0.1525867999880574,88.3451730000088,0.000387399981264,90.35833560000174,0.01102887,196.15948182,17786,564.45849609375,926.0,12278337,12278337,46.838138580322266,46.838138580322266
full_length,Mode3_concat_train_vi_full_wav2vec2_mfcc_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,concat,mfcc_pitch,wav2vec2,7.682450530052987,0.7380784043954592,9895,0,1.7366426000080537,0.1696578999981284,109.41214939998464,0.0003973999992012,111.42338809999636,0.011027334,196.132162524,17786,564.45849609375,926.0,12278337,12278337,46.838138580322266,46.838138580322266
full_length,Mode3_concat_train_raw_wav2vec2_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,concat,mfbe_only,wav2vec2,7.804185935058862,0.6559034248369966,9895,0,2.157882700004848,0.1487653999938629,73.29290299999411,0.00036760000512,75.7069702000008,0.011027334,196.132162524,17786,566.04345703125,928.0,12328257,12328257,47.028568267822266,47.028568267822266
full_length,Mode3_film_train_raw_hubert_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,film,mfbe_only,hubert,7.844764403394159,0.7403434112389438,9895,0,2.038600600004429,0.1533464999811258,73.82562609997694,0.0003773000207729,76.12436020001769,0.010505094,186.843601884,17786,562.05908203125,924.0,12067137,12067137,46.032474517822266,46.032474517822266
full_length,Mode3_concat_train_raw_wavlm_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,concat,mfbe_only,wavlm,7.898767492483913,0.7321052165354006,9895,0,2.207690300012473,0.1526176999905146,109.80175849999068,0.0004432999994605,112.26752770002348,0.011027334,196.132162524,17786,566.04345703125,928.0,12328257,12328257,47.028568267822266,47.028568267822266
full_length,Mode3_concat_train_raw_wav2vec2_pitch_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,concat,pitch_only,wav2vec2,7.932633650441975,0.5904469827917871,9895,0,1.437497999984771,0.1471782000153325,109.21424699999623,0.0003885999904014,110.90263339999365,0.011027334,196.132162524,17786,562.2353515625,926.0,12227137,12227137,46.642826080322266,46.642826080322266
full_length,Mode2_HC_train_vi_3s_fbank_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2,,fbank_pitch,,7.932633650441975,0.999591169255928,9895,0,1.2403911000001244,0.1526215999911073,88.60928549998789,0.0004078999918419,90.1057874999824,0.007588998,134.97791842799998,17786,540.6220703125,890.0,10616640,10616640,40.499267578125,40.499267578125
full_length,Mode3_gating_train_vi_full_wav2vec2_mfcc_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,gating,mfcc_pitch,wav2vec2,8.088235213405914,0.7920982330981774,9895,0,1.7826832000282593,0.1693517999956384,86.97861430002376,0.0003982000052928,89.03836760000559,0.01102887,196.15948182,17786,564.45849609375,926.0,12278337,12278337,46.838138580322266,46.838138580322266
full_length,Mode3_concat_train_vi_full_wavlm_pitch_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,concat,pitch_only,wavlm,8.25054908674709,0.8912274219667843,9895,0,1.4088153999764472,0.1483958000026177,70.3831208999909,0.0004096000047866,72.04320380001445,0.011027334,196.132162524,17786,562.2353515625,926.0,12227137,12227137,46.642826080322266,46.642826080322266
full_length,Mode3_concat_train_vi_full_wav2vec2_mfcc_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,concat,mfcc_only,wav2vec2,8.304552175836847,0.7801157437212454,9895,0,1.6903662999975495,0.1448918999813031,110.57305569999151,0.0003743999986909,112.51392319999286,0.011027334,196.132162524,17786,564.4365234375,926.0,12277057,12277057,46.833255767822266,46.833255767822266
full_length,Mode3_concat_train_raw_wavlm_pitch_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,concat,pitch_only,wavlm,8.338418333794909,0.6674122654931153,9895,0,1.4798405000183266,0.159765000018524,110.19698690000224,0.0003910000086762,111.9410332000116,0.011027334,196.132162524,17786,562.2353515625,926.0,12227137,12227137,46.642826080322266,46.642826080322266
full_length,Mode3_gating_train_raw_wav2vec2_mfcc_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,gating,mfcc_pitch,wav2vec2,8.338418333794909,0.6832154480393082,9895,0,1.897068599995692,0.1581539000035263,79.03221990005113,0.0003974999999627,81.19521809997968,0.01102887,196.15948182,17786,564.45849609375,926.0,12278337,12278337,46.838138580322266,46.838138580322266
full_length,Mode3_gating_train_raw_wavlm_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,gating,mfbe_only,wavlm,8.494019896758848,0.8177568764957938,9895,0,2.294683999964036,0.1640876000165008,78.86124419997213,0.0004101999802514,81.43001119996188,0.01102887,196.15948182,17786,566.04345703125,928.0,12328257,12328257,47.028568267822266,47.028568267822266
full_length,Mode3_gating_train_raw_hubert_mfbe_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,gating,mfbe_pitch,hubert,8.5886014541839,0.765752497193507,9895,0,2.192468299996108,0.1659230999648571,72.90565470000729,0.0003796000382862,75.41073360003065,0.01102887,196.15948182,17786,566.091796875,928.0,12329537,12329537,47.033451080322266,47.033451080322266
full_length,Mode3_concat_train_vi_full_hubert_pitch_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,concat,pitch_only,hubert,8.676470701231716,0.7373690838777552,9895,0,1.4497337999928277,0.1709139000158757,108.86607440002264,0.0003884000179823,110.59307920001449,0.011027334,196.132162524,17786,562.2353515625,926.0,12227137,12227137,46.642826080322266,46.642826080322266
full_length,Mode3_gating_train_raw_hubert_mfcc_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,gating,mfcc_only,hubert,8.791493795860367,0.7715515930787789,9895,0,1.80052990000695,0.1534167999634519,73.39282999996794,0.0003657999914139,75.45338610000908,0.01102887,196.15948182,17786,564.4365234375,926.0,12277057,12277057,46.833255767822266,46.833255767822266
full_length,Mode3_concat_train_vi_3s_hubert_mfcc_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,concat,mfcc_pitch,hubert,8.994386137536834,0.8415996286330593,9895,0,1.8400796999922024,0.1701013999991119,111.36364980001235,0.0003606999816838,113.48076760000548,0.011027334,196.132162524,17786,564.45849609375,926.0,12278337,12278337,46.838138580322266,46.838138580322266
full_length,Mode3_gating_train_vi_full_wavlm_mfbe_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,gating,mfbe_pitch,wavlm,9.034964605872124,0.8749390101806495,9895,0,2.1007649999810383,0.1467787000001408,70.22643599996809,0.0003841000143438,72.58081559999846,0.01102887,196.15948182,17786,566.091796875,928.0,12329537,12329537,47.033451080322266,47.033451080322266
full_length,Mode1_PTM_train_vi_7s_hubert_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,1,,,hubert,9.08225538458465,0.8052604535589891,9895,0,0.7974187000072561,0.0194738999998662,9.510534100001678,0.0003974999999627,10.33452419997775,0.000816384,14.520205824,17786,16.86474609375,22.0,397057,397057,1.5146522521972656,1.5146522521972656
full_length,Mode3_film_train_vi_full_wavlm_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,film,mfbe_only,wavlm,9.08225538458465,0.898622489016892,9895,0,2.196547600033228,0.1519057999830693,72.8876467999653,0.0004407000378705,75.34135870001046,0.010505094,186.843601884,17786,562.05908203125,924.0,12067137,12067137,46.032474517822266,46.032474517822266
full_length,Mode3_concat_train_vi_full_wavlm_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,concat,mfbe_only,wavlm,9.359592352554472,0.8702900080317213,9895,0,2.1524313999980222,0.1820108999963849,112.230564700003,0.0003834000090137,114.68068190000486,0.011027334,196.132162524,17786,566.04345703125,928.0,12328257,12328257,47.028568267822266,47.028568267822266
full_length,Mode3_concat_train_vi_full_wavlm_mfbe_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,concat,mfbe_pitch,wavlm,9.40017082088976,0.8377460599616228,9895,0,2.101354899990838,0.161150899977656,72.0952972000232,0.0003754000063054,74.46313940000255,0.011027334,196.132162524,17786,566.091796875,928.0,12329537,12329537,47.033451080322266,47.033451080322266
full_length,Mode2_HC_train_vi_7s_fbank_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2,,fbank_only,,9.56919700460817,0.8085417470030881,9895,0,1.2254341999941971,0.1364848999946843,66.13253709999844,0.0003799999831244,67.59511699998984,0.007588998,134.97791842799998,17786,536.69091796875,916.0,10615360,10615360,40.494384765625,40.494384765625
full_length,Mode3_concat_train_vi_full_wav2vec2_pitch_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,concat,pitch_only,wav2vec2,9.805955504242696,0.793263145508289,9895,0,1.4144043999840503,0.159800900000846,109.18349769999622,0.0004059000057168,110.86302940000314,0.011027334,196.132162524,17786,562.2353515625,926.0,12227137,12227137,46.642826080322266,46.642826080322266
full_length,Mode2_HC_train_vi_5s_fbank_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2,,fbank_pitch,,9.934403219625809,1.0,9895,0,1.2230629000114277,0.1374175999953877,66.43505509998067,0.0003902000025846,67.89539250000962,0.007588998,134.97791842799998,17786,538.6103515625,900.0,10616640,10616640,40.499267578125,40.499267578125
full_length,Mode3_concat_train_vi_full_wav2vec2_mfbe_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,concat,mfbe_pitch,wav2vec2,10.015560156296395,0.8465088357165598,9895,0,1.987496400019154,0.1833230000047478,108.04028919999836,0.0003785000008065,110.4338613,0.011027334,196.132162524,17786,566.091796875,928.0,12329537,12329537,47.033451080322266,47.033451080322266
full_length,Mode3_film_train_raw_wavlm_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,film,mfbe_only,wavlm,10.299609434643449,0.9357283932485252,9895,0,2.240729700017255,0.1955926999798976,112.23331459995823,0.0004218000103719,114.78420870000264,0.010505094,186.843601884,17786,562.05908203125,924.0,12067137,12067137,46.032474517822266,46.032474517822266
full_length,Mode3_concat_train_vi_full_wav2vec2_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,concat,mfbe_only,wav2vec2,10.95557723838537,0.8508392912634486,9895,0,2.1713896000001114,0.169453100010287,107.99523570001476,0.0004636000085156,110.44396380000398,0.011027334,196.132162524,17786,566.04345703125,928.0,12328257,12328257,47.028568267822266,47.028568267822266
full_length,Mode3_concat_train_vi_full_hubert_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,concat,mfbe_only,hubert,10.95557723838537,0.854584518964445,9895,0,2.230317000008654,0.1520070999977179,111.27134760000628,0.0003844999882858,113.76397840000573,0.011027334,196.132162524,17786,566.04345703125,928.0,12328257,12328257,47.028568267822266,47.028568267822266
full_length,Mode3_film_train_vi_full_wav2vec2_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,film,mfbe_only,wav2vec2,10.996155706720662,0.962110242810006,9895,0,2.1865688000107184,0.1498883999884128,71.19698200002313,0.0003682999522425,73.64522179996129,0.010505094,186.843601884,17786,562.05908203125,924.0,12067137,12067137,46.032474517822266,46.032474517822266
full_length,Mode3_gating_train_vi_full_wavlm_mfcc_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,gating,mfcc_only,wavlm,11.15846958006184,0.8881405824529109,9895,0,1.7523247000062838,0.1461698000202886,70.31988389999606,0.0003811999922618,72.32945929997368,0.01102887,196.15948182,17786,564.4365234375,926.0,12277057,12277057,46.833255767822266,46.833255767822266
full_length,Mode3_concat_train_vi_3s_hubert_mfbe_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,concat,mfbe_pitch,hubert,11.15846958006184,0.9050512687693608,9895,0,2.102982000011252,0.1951594999991357,109.00664820001111,0.0006225000252015,111.41919780001626,0.011027334,196.132162524,17786,566.091796875,928.0,12329537,12329537,47.033451080322266,47.033451080322266
full_length,Mode3_concat_train_vi_3s_hubert_mfcc_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,concat,mfcc_only,hubert,11.53038810545671,0.9021565780586815,9895,0,1.8001348999969196,0.1649381000024732,108.83640060000472,0.0004026000096928,110.9154497999989,0.011027334,196.132162524,17786,564.4365234375,926.0,12277057,12277057,46.833255767822266,46.833255767822266
full_length,Mode3_film_train_vi_3s_hubert_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,film,mfbe_only,hubert,11.888882010097117,1.0,9895,0,2.35562560003018,0.1591975999763235,78.68165889999364,0.0004124999977648,81.30790950002847,0.010505094,186.843601884,17786,562.05908203125,924.0,12067137,12067137,46.032474517822266,46.032474517822266
full_length,Mode3_gating_train_vi_3s_hubert_mfcc_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,gating,mfcc_pitch,hubert,12.517695966258207,1.0,9895,0,1.854380700038746,0.1550148000242188,76.35839329997543,0.0004010999691672,78.476806199993,0.01102887,196.15948182,17786,564.45849609375,926.0,12278337,12278337,46.838138580322266,46.838138580322266
full_length,Mode3_gating_train_vi_full_wav2vec2_mfcc_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,gating,mfcc_only,wav2vec2,12.910056028856676,0.975257644597052,9895,0,1.7206107000238262,0.1620348000433296,88.03329200000735,0.0003982000052928,90.02477040002123,0.01102887,196.15948182,17786,564.4365234375,926.0,12277057,12277057,46.833255767822266,46.833255767822266
full_length,Mode3_gating_train_vi_full_hubert_mfcc_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,gating,mfcc_only,hubert,12.916768339233908,1.0,9895,0,1.7540210000006482,0.1815892999875359,87.09352809999837,0.000392899964936,89.14399509999203,0.01102887,196.15948182,17786,564.4365234375,926.0,12277057,12277057,46.833255767822266,46.833255767822266
full_length,Mode3_film_train_vi_3s_hubert_mfbe_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,film,mfbe_pitch,hubert,12.997925275904493,0.9335314425364212,9895,0,2.262840999988839,0.1602585000218823,77.62276599998586,0.0004705999745056,80.15662520000478,0.010505094,186.843601884,17786,562.107421875,924.0,12068417,12068417,46.037357330322266,46.037357330322266
full_length,Mode3_film_train_vi_full_hubert_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,film,mfbe_only,hubert,13.45100073796995,1.0,9895,0,2.3033202999504283,0.1615142000373453,77.78859210002702,0.0004037999897263,80.36450929997955,0.010505094,186.843601884,17786,562.05908203125,924.0,12067137,12067137,46.032474517822266,46.032474517822266
full_length,Mode3_gating_train_vi_3s_hubert_mfcc_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,gating,mfcc_only,hubert,15.90584576921924,1.0,9895,0,1.8514675999758765,0.1557642999687232,76.85416980000446,0.0004297999548725,78.97115099994699,0.01102887,196.15948182,17786,564.4365234375,926.0,12277057,12277057,46.833255767822266,46.833255767822266
full_length,Mode3_gating_train_raw_wav2vec2_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,gating,mfbe_only,wav2vec2,16.23047351590159,0.9551453014870148,9895,0,2.355761699960567,0.1668517999933101,79.21885950001888,0.0004200999974273,81.85116540000308,0.01102887,196.15948182,17786,566.04345703125,928.0,12328257,12328257,47.028568267822266,47.028568267822266
full_length,Mode2_HC_train_vi_7s_fbank_pitch_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,2,,fbank_pitch,,16.352208920907472,0.999591169255928,9895,0,1.196410399978049,0.141869899991434,66.31735699999263,0.0004409000102896,67.75345859999652,0.007588998,134.97791842799998,17786,536.7392578125,916.0,10616640,10616640,40.499267578125,40.499267578125
full_length,Mode3_gating_train_vi_full_wavlm_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,gating,mfbe_only,wavlm,16.51452279424864,1.0,9895,0,2.226574799977243,0.1535125999944284,71.21254199999385,0.0004172999761067,73.69927019998431,0.01102887,196.15948182,17786,566.04345703125,928.0,12328257,12328257,47.028568267822266,47.028568267822266
full_length,Mode3_gating_train_vi_full_wav2vec2_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,gating,mfbe_only,wav2vec2,17.752013775439135,0.9973122767662852,9895,0,2.081414600019343,0.1535502999904565,89.97803210001439,0.0005825000116601,92.32315140002174,0.01102887,196.15948182,17786,566.04345703125,928.0,12328257,12328257,47.028568267822266,47.028568267822266
full_length,Mode3_concat_train_vi_3s_hubert_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,concat,mfbe_only,hubert,19.42244328756339,0.9931517420119385,9895,0,2.216641700011678,0.1687094999942928,111.50521280002432,0.0004175000067334,113.99803829999291,0.011027334,196.132162524,17786,566.04345703125,928.0,12328257,12328257,47.028568267822266,47.028568267822266
full_length,Mode3_film_train_vi_3s_wavlm_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,film,mfbe_only,wavlm,19.74707103424574,1.0,9895,0,2.322264200018253,0.1588098999927751,76.76369569997769,0.0003911000094376,79.35503070004052,0.010505094,186.843601884,17786,562.05908203125,924.0,12067137,12067137,46.032474517822266,46.032474517822266
full_length,Mode3_gating_train_vi_full_hubert_mfbe_only_bdrop0p3_aug_aam_B_augOn_ap0p2_fn0p005_en0p002_m0p25_s30,3,gating,mfbe_only,hubert,23.054063900536185,1.0,9895,0,2.2620504000224173,0.1593020999571308,82.99304989998927,0.0003821999998763,85.63559700001497,0.01102887,196.15948182,17786,566.04345703125,928.0,12328257,12328257,47.028568267822266,47.028568267822266
